,energy,playlist_genre
11649,0.763,pop
11650,0.711,pop
11652,0.655,pop
11653,0.614,pop
11661,0.543,pop
11662,0.388,pop
11663,0.383,pop
11664,0.316,pop
11665,0.63,pop
11666,0.49,pop
11667,0.443,pop
11668,0.964,pop
11669,0.396,pop
11670,0.774,pop
11671,0.737,pop
11672,0.648,pop
11673,0.305,pop
11674,0.0436,pop
11675,0.739,pop
11676,0.413,pop
11677,0.482,pop
11678,0.418,pop
11679,0.458,pop
11680,0.188,pop
11681,0.421,pop
11682,0.601,pop
11683,0.567,pop
11684,0.33,pop
11685,0.394,pop
11686,0.493,pop
11687,0.437,pop
11688,0.472,pop
11689,0.472,pop
11690,0.38,pop
11691,0.556,pop
11692,0.578,pop
11693,0.439,pop
11694,0.467,pop
11695,0.514,pop
11696,0.206,pop
11697,0.458,pop
11698,0.408,pop
11699,0.768,pop
11700,0.718,pop
11701,0.39,pop
11702,0.52,pop
11703,0.614,pop
11704,0.342,pop
11705,0.272,pop
11706,0.0512,pop
11707,0.115,pop
11708,0.772,pop
11709,0.907,pop
11710,0.468,pop
11711,0.575,pop
11712,0.307,pop
11713,0.926,pop
11714,0.787,pop
11715,0.79,pop
11716,0.803,pop
11717,0.889,pop
11718,0.562,pop
11719,0.572,pop
11720,0.386,pop
11721,0.716,pop
11722,0.448,pop
11723,0.736,pop
11724,0.846,pop
11725,0.396,pop
11726,0.739,pop
11727,0.673,pop
11728,0.474,pop
11729,0.447,pop
11730,0.618,pop
11731,0.683,pop
11732,0.657,pop
11733,0.804,pop
11734,0.812,pop
11735,0.651,pop
11736,0.817,pop
11737,0.807,pop
11738,0.849,pop
11739,0.885,pop
11740,0.69,pop
11741,0.871,pop
11742,0.762,pop
11743,0.667,pop
11744,0.886,pop
11745,0.617,pop
11746,0.498,pop
11747,0.704,pop
11748,0.39,pop
11749,0.855,pop
11750,0.798,pop
11751,0.729,pop
11752,0.688,pop
11753,0.699,pop
11754,0.828,pop
11871,0.641,pop
11880,0.852,pop
11881,0.897,pop
11882,0.686,pop
11883,0.701,pop
11884,0.576,pop
11885,0.824,pop
11886,0.926,pop
11887,0.799,pop
11888,0.785,pop
11889,0.315,pop
11890,0.674,pop
11891,0.475,pop
11895,0.841,pop
11896,0.719,pop
11897,0.912,pop
11898,0.733,pop
11899,0.694,pop
11900,0.844,pop
11933,0.453,pop
11949,0.222,pop
11950,0.945,pop
11951,0.715,pop
11952,0.774,pop
11953,0.905,pop
11954,0.926,pop
11955,0.768,pop
11956,0.406,pop
11957,0.829,pop
11958,0.891,pop
11959,0.912,pop
11960,0.3,pop
11961,0.703,pop
11962,0.827,pop
11963,0.597,pop
11964,0.744,pop
11965,0.657,pop
11966,0.613,pop
11967,0.664,pop
11968,0.398,pop
11969,0.558,pop
11970,0.505,pop
11971,0.458,pop
11972,0.738,pop
11973,0.877,pop
11974,0.376,pop
11975,0.728,pop
11976,0.865,pop
11977,0.82,pop
11978,0.769,pop
11979,0.415,pop
11980,0.891,pop
11981,0.703,pop
11982,0.497,pop
11983,0.829,pop
11984,0.432,pop
11985,0.641,pop
11986,0.571,pop
11987,0.363,pop
11988,0.695,pop
11989,0.86,pop
11990,0.67,pop
11991,0.73,pop
11992,0.725,pop
11993,0.724,pop
11994,0.866,pop
11995,0.448,pop
11996,0.276,pop
11997,0.384,pop
11998,0.899,pop
11999,0.851,pop
12000,0.694,pop
12001,0.429,pop
12002,0.88,pop
12003,0.74,pop
12004,0.366,pop
12005,0.841,pop
12012,0.927,pop
12013,0.522,pop
12014,0.655,pop
12015,0.625,pop
12016,0.584,pop
12017,0.518,pop
12018,0.892,pop
12049,0.429,pop
12050,0.195,pop
12051,0.931,pop
12071,0.774,pop
12072,0.54,pop
12073,0.301,pop
12074,0.569,pop
12075,0.486,pop
12076,0.581,pop
12077,0.872,pop
12078,0.708,pop
12079,0.829,pop
12080,0.757,pop
12081,0.932,pop
12082,0.658,pop
12083,0.33,pop
12084,0.615,pop
12085,0.744,pop
12086,0.787,pop
12087,0.481,pop
12088,0.463,pop
12089,0.825,pop
12090,0.737,pop
12091,0.436,pop
12092,0.373,pop
12093,0.691,pop
12094,0.603,pop
12095,0.576,pop
12096,0.853,pop
12097,0.68,pop
12098,0.658,pop
12099,0.7,pop
12100,0.833,pop
12101,0.835,pop
12102,0.546,pop
12103,0.674,pop
12104,0.861,pop
12105,0.904,pop
12106,0.79,pop
12107,0.759,pop
12108,0.846,pop
12227,0.592,pop
12228,0.8,pop
12229,0.898,pop
12230,0.826,pop
12231,0.842,pop
12232,0.936,pop
12233,0.703,pop
12234,0.783,pop
12235,0.837,pop
12236,0.85,pop
12237,0.826,pop
12238,0.74,pop
12239,0.881,pop
12240,0.803,pop
12241,0.787,pop
12242,0.932,pop
12243,0.629,pop
12244,0.758,pop
12245,0.72,pop
12248,0.81,pop
12249,0.651,pop
12250,0.546,pop
12251,0.536,pop
12252,0.767,pop
12253,0.775,pop
12254,0.609,pop
12255,0.759,pop
12256,0.832,pop
12297,0.796,pop
12298,0.665,pop
12299,0.459,pop
12300,0.839,pop
12301,0.634,pop
12302,0.703,pop
12303,0.57,pop
12304,0.862,pop
12305,0.856,pop
12306,0.949,pop
12307,0.833,pop
12308,0.81,pop
12309,0.875,pop
12310,0.869,pop
12312,0.806,pop
12313,0.794,pop
12314,0.924,pop
12315,0.69,pop
12316,0.798,pop
12317,0.481,pop
12318,0.696,pop
12319,0.596,pop
12320,0.871,pop
12321,0.79,pop
12322,0.678,pop
12323,0.773,pop
12324,0.725,pop
12325,0.784,pop
12326,0.85,pop
12327,0.806,pop
12328,0.835,pop
12329,0.437,pop
12330,0.775,pop
12331,0.675,pop
12332,0.911,pop
12333,0.684,pop
12334,0.74,pop
12335,0.711,pop
12336,0.826,pop
12337,0.795,pop
12338,0.731,pop
12339,0.72,pop
12340,0.754,pop
12341,0.67,pop
12342,0.534,pop
12343,0.616,pop
12344,0.634,pop
12345,0.839,pop
12346,0.399,pop
12347,0.881,pop
12348,0.805,pop
12349,0.524,pop
12350,0.828,pop
12351,0.621,pop
12352,0.895,pop
12353,0.943,pop
12354,0.951,pop
12355,0.919,pop
12356,0.574,pop
12357,0.793,pop
12358,0.459,pop
12359,0.824,pop
12361,0.608,pop
12362,0.868,pop
12363,0.846,pop
12364,0.903,pop
12365,0.886,pop
12366,0.751,pop
12367,0.931,pop
12371,0.901,pop
12372,0.834,pop
12522,0.609,pop
12523,0.82,pop
12524,0.509,pop
12525,0.938,pop
12526,0.961,pop
12533,0.858,pop
12534,0.854,pop
12535,0.869,pop
12536,0.653,pop
12537,0.742,pop
12538,0.798,pop
12539,0.719,pop
12540,0.861,pop
12541,0.857,pop
12542,0.713,pop
12543,0.784,pop
12544,0.924,pop
12545,0.873,pop
12546,0.758,pop
12547,0.657,pop
12548,0.957,pop
12549,0.946,pop
12550,0.698,pop
12551,0.873,pop
12552,0.887,pop
12553,0.955,pop
12554,0.462,pop
12555,0.551,pop
12556,0.484,pop
12557,0.738,pop
12558,0.922,pop
12559,0.43,pop
12560,0.837,pop
12561,0.826,pop
12562,0.891,pop
12563,0.924,pop
12564,0.932,pop
12573,0.733,pop
12574,0.962,pop
12609,0.889,pop
12610,0.837,pop
12611,0.821,pop
12612,0.964,pop
12613,0.713,pop
12614,0.89,pop
13035,0.593,pop
13036,0.856,pop
13037,0.796,pop
13038,0.869,pop
13039,0.94,pop
13040,0.707,pop
13041,0.719,pop
13046,0.604,pop
13047,0.547,pop
13048,0.738,pop
13049,0.926,pop
13050,0.497,pop
13051,0.884,pop
13052,0.912,pop
13053,0.496,pop
13054,0.58,pop
13055,0.742,pop
13059,0.936,pop
13060,0.557,pop
13061,0.42,pop
13062,0.822,pop
13063,0.828,pop
13064,0.914,pop
13065,0.901,pop
13066,0.838,pop
13067,0.511,pop
13068,0.752,pop
13069,0.803,pop
13070,0.821,pop
13071,0.78,pop
13072,0.868,pop
13073,0.623,pop
13074,0.913,pop
13075,0.784,pop
13076,0.627,pop
13077,0.841,pop
13078,0.24,pop
13079,0.74,pop
13080,0.799,pop
13081,0.713,pop
13082,0.96,pop
13083,0.835,pop
13084,0.526,pop
13085,0.29,pop
13086,0.552,pop
13087,0.569,pop
13088,0.69,pop
13089,0.788,pop
13090,0.976,pop
13091,0.389,pop
13092,0.546,pop
13093,0.543,pop
13094,0.76,pop
13095,0.784,pop
13096,0.778,pop
13097,0.594,pop
13098,0.879,pop
13099,0.757,pop
13100,0.632,pop
13101,0.547,pop
13102,0.857,pop
13103,0.907,pop
13104,0.924,pop
13105,0.739,pop
13106,0.719,pop
13107,0.955,pop
13108,0.603,pop
13109,0.902,pop
13110,0.98,pop
13111,0.598,pop
13112,0.817,pop
13113,0.65,pop
13114,0.564,pop
13115,0.679,pop
13116,0.465,pop
13117,0.38,pop
13124,0.744,pop
13125,0.918,pop
13126,0.953,pop
13127,0.966,pop
13128,0.985,pop
13129,0.96,pop
13130,0.939,pop
13131,0.988,pop
13132,0.788,pop
13191,0.906,pop
13192,0.941,pop
13193,0.908,pop
13194,0.888,pop
13195,0.904,pop
13196,0.753,pop
13197,0.331,pop
13198,0.997,pop
13199,0.858,pop
13200,0.937,pop
13201,0.787,pop
13202,0.794,pop
13203,0.986,pop
13204,0.766,pop
13205,0.968,pop
13206,0.739,pop
13207,0.746,pop
13216,0.999,pop
13217,0.89,pop
13218,0.796,pop
13219,0.947,pop
13220,0.945,pop
13221,0.885,pop
13222,0.756,pop
13223,0.733,pop
13224,0.434,pop
13225,0.995,pop
13226,0.907,pop
13227,0.99,pop
13228,0.865,pop
13229,0.918,pop
13230,0.957,pop
13231,0.999,pop
13232,0.763,pop
13233,0.697,pop
13234,0.954,pop
13235,0.898,pop
13236,0.745,pop
13237,0.761,pop
13238,0.926,pop
13239,0.69,pop
13240,0.745,pop
13241,0.866,pop
13242,0.989,pop
13243,0.963,pop
13244,0.983,pop
13245,0.926,pop
13246,0.796,pop
13247,0.914,pop
13248,0.952,pop
13249,0.985,pop
13250,0.945,pop
13251,0.428,pop
13252,0.928,pop
13253,0.914,pop
13254,0.927,pop
13255,0.458,pop
13256,0.948,pop
13257,0.909,pop
13258,0.962,pop
13259,0.889,pop
13260,0.986,pop
13261,0.573,pop
13262,0.933,pop
13263,0.76,pop
13264,0.947,pop
13265,0.954,pop
13266,0.994,pop
13267,0.877,pop
13268,0.521,pop
13269,0.938,pop
13270,0.556,pop
13271,0.671,pop
13272,0.627,pop
13273,0.794,pop
13274,0.953,pop
13275,0.26,pop
13276,0.943,pop
13277,0.43,pop
13278,0.541,pop
13279,0.438,pop
13280,0.927,pop
13281,0.755,pop
13282,0.414,pop
13283,0.955,pop
13284,0.519,pop
13285,0.842,pop
13286,0.869,pop
13287,0.799,pop
13288,0.988,pop
13289,0.93,pop
13290,0.891,pop
13291,0.795,pop
13292,0.295,pop
13293,0.715,pop
13294,0.743,pop
13295,0.552,pop
13296,0.894,pop
13297,0.705,pop
13298,0.985,pop
13299,0.516,pop
13300,0.653,pop
13301,0.526,pop
13302,0.688,pop
13303,0.795,pop
13304,0.576,pop
13305,0.63,pop
13306,0.545,pop
13307,0.387,pop
13308,0.654,pop
13309,0.48,pop
13310,0.851,pop
13311,0.867,pop
13312,0.809,pop
13313,0.271,pop
13314,0.891,pop
13315,0.973,pop
13316,0.582,pop
13317,0.894,pop
13318,0.886,pop
13319,0.795,pop
13320,0.518,pop
13321,0.514,pop
13322,0.551,pop
13323,0.189,pop
13324,0.296,pop
13325,0.543,pop
13326,0.275,pop
13327,0.47,pop
13328,0.961,pop
13329,0.782,pop
13330,0.678,pop
13331,0.836,pop
13332,0.658,pop
13333,0.306,pop
13334,0.83,pop
13335,0.252,pop
13336,0.583,pop
13337,0.769,pop
13338,0.471,pop
13339,0.726,pop
13340,0.539,pop
13353,0.322,pop
13354,0.575,pop
13783,0.739,pop
13789,0.642,pop
13790,0.739,pop
13791,0.83,pop
13792,0.825,pop
13793,0.807,pop
13794,0.741,pop
13795,0.687,pop
13797,0.689,pop
13798,0.882,pop
13799,0.84,pop
13800,0.656,pop
13801,0.879,pop
13802,0.647,pop
13803,0.85,pop
13804,0.9,pop
13805,0.922,pop
13806,0.777,pop
13807,0.586,pop
13808,0.615,pop
13809,0.848,pop
13810,0.836,pop
13811,0.838,pop
13812,0.656,pop
13813,0.822,pop
13814,0.527,pop
13815,0.394,pop
13816,0.825,pop
13817,0.427,pop
13818,0.762,pop
13819,0.745,pop
13820,0.668,pop
13821,0.949,pop
13822,0.739,pop
13823,0.775,pop
13824,0.451,pop
13825,0.555,pop
13826,0.742,pop
13827,0.559,pop
13828,0.632,pop
13829,0.657,pop
13830,0.567,pop
13831,0.631,pop
13832,0.648,pop
13833,0.872,pop
13834,0.669,pop
13835,0.695,pop
13836,0.69,pop
13837,0.619,pop
13838,0.521,pop
13839,0.715,pop
13840,0.935,pop
13841,0.763,pop
13842,0.552,pop
13843,0.77,pop
13844,0.637,pop
13845,0.844,pop
13846,0.736,pop
13847,0.726,pop
13848,0.8,pop
13849,0.774,pop
13850,0.565,pop
13851,0.567,pop
13852,0.686,pop
13853,0.731,pop
14458,0.444,pop
14459,0.798,pop
14460,0.66,pop
14461,0.802,pop
14462,0.446,pop
14463,0.543,pop
14464,0.431,pop
14465,0.36,pop
14471,0.0873,pop
14472,0.721,pop
14473,0.522,pop
14474,0.701,pop
14475,0.366,pop
14476,0.438,pop
14477,0.519,pop
14478,0.684,pop
14479,0.625,pop
14480,0.46,pop
14481,0.5,pop
14482,0.726,pop
14483,0.679,pop
14484,0.406,pop
14485,0.93,pop
14486,0.627,pop
14487,0.755,pop
14488,0.334,pop
14489,0.664,pop
14490,0.751,pop
14491,0.603,pop
14492,0.945,pop
14493,0.724,pop
14494,0.742,pop
14495,0.727,pop
14496,0.353,pop
14497,0.347,pop
14498,0.247,pop
14499,0.804,pop
14500,0.456,pop
14501,0.485,pop
14502,0.741,pop
14503,0.692,pop
14504,0.575,pop
14505,0.96,pop
14506,0.715,pop
14507,0.415,pop
14508,0.778,pop
14509,0.565,pop
14510,0.873,pop
14511,0.682,pop
14512,0.658,pop
14513,0.742,pop
14514,0.55,pop
14515,0.302,pop
14516,0.394,pop
14517,0.349,pop
14518,0.445,pop
14519,0.644,pop
14520,0.614,pop
14521,0.411,pop
14522,0.666,pop
14523,0.6,pop
14524,0.762,pop
14525,0.551,pop
14526,0.744,pop
14527,0.743,pop
14528,0.645,pop
14529,0.651,pop
14530,0.505,pop
14531,0.363,pop
14532,0.384,pop
14533,0.556,pop
14534,0.797,pop
14535,0.563,pop
14536,0.561,pop
14537,0.609,pop
14550,0.663,pop
14742,0.57,pop
14743,0.579,pop
14744,0.763,pop
15197,0.84,pop
15198,0.549,pop
15199,0.792,pop
15200,0.547,pop
15201,0.427,pop
15202,0.633,pop
15203,0.373,pop
15204,0.177,pop
15205,0.484,pop
15206,0.406,pop
15207,0.427,pop
15208,0.607,pop
15209,0.534,pop
15210,0.699,pop
15336,0.891,pop
15337,0.869,pop
15338,0.484,pop
15339,0.563,pop
15340,0.645,pop
15341,0.728,pop
15342,0.456,pop
15343,0.613,pop
15344,0.535,pop
15375,0.793,pop
15385,0.797,pop
15386,0.558,pop
15387,0.407,pop
15388,0.784,pop
15399,0.943,pop
15409,0.694,pop
15410,0.906,pop
15411,0.619,pop
15428,0.653,pop
15429,0.656,pop
15430,0.809,pop
15431,0.748,pop
15432,0.736,pop
15433,0.42,pop
15447,0.658,pop
15493,0.748,pop
15494,0.467,pop
15495,0.804,pop
15496,0.838,pop
15497,0.783,pop
15498,0.932,pop
15499,0.635,pop
15500,0.636,pop
15501,0.631,pop
15502,0.936,pop
15512,0.29,pop
15513,0.845,pop
15514,0.53,pop
15560,0.592,pop
15561,0.619,pop
15562,0.708,pop
15563,0.519,pop
15564,0.267,pop
15570,0.837,pop
15571,0.809,pop
15572,0.676,pop
15573,0.58,pop
15574,0.663,pop
15575,0.685,pop
15576,0.837,pop
15577,0.747,pop
15578,0.856,pop
15579,0.437,pop
15580,0.616,pop
15581,0.892,pop
15582,0.56,pop
15583,0.689,pop
15584,0.448,pop
15585,0.857,pop
15586,0.642,pop
15587,0.783,pop
15600,0.939,pop
15601,0.708,pop
15602,0.89,pop
15603,0.662,pop
15604,0.791,pop
15605,0.87,pop
15606,0.91,pop
15607,0.759,pop
15614,0.647,pop
15615,0.723,pop
15682,0.608,pop
15683,0.821,pop
15684,0.702,pop
15685,0.894,pop
15686,0.734,pop
15687,0.64,pop
15688,0.488,pop
15707,0.666,pop
15708,0.872,pop
15709,0.647,pop
15873,0.715,pop
15874,0.789,pop
15875,0.52,pop
15876,0.457,pop
15877,0.787,pop
15878,0.719,pop
15888,0.561,pop
15889,0.808,pop
15890,0.885,pop
15891,0.636,pop
15892,0.354,pop
15893,0.404,pop
15894,0.714,pop
15900,0.434,pop
15901,0.676,pop
15902,0.622,pop
15903,0.56,pop
15904,0.0948,pop
15905,0.889,pop
15906,0.66,pop
15907,0.719,pop
15908,0.539,pop
15909,0.0958,pop
15910,0.794,pop
15911,0.628,pop
15912,0.931,pop
15913,0.544,pop
15914,0.899,pop
15915,0.873,pop
15916,0.894,pop
15917,0.827,pop
15918,0.926,pop
15919,0.94,pop
15920,0.655,pop
15921,0.673,pop
15922,0.333,pop
15923,0.6,pop
15924,0.534,pop
15925,0.797,pop
15926,0.575,pop
15927,0.361,pop
15928,0.9,pop
15929,0.742,pop
15930,0.678,pop
15931,0.913,pop
15932,0.716,pop
15933,0.792,pop
15934,0.751,pop
15935,0.668,pop
15936,0.892,pop
15937,0.6,pop
15941,0.764,pop
15942,0.697,pop
15943,0.608,pop
15944,0.878,pop
15945,0.953,pop
15946,0.833,pop
15947,0.726,pop
15948,0.924,pop
15951,0.502,pop
15952,0.467,pop
15953,0.538,pop
15954,0.752,pop
15955,0.432,pop
15956,0.909,pop
15957,0.869,pop
15958,0.656,pop
15959,0.795,pop
15960,0.574,pop
15961,0.685,pop
15962,0.713,pop
16063,0.356,pop
16064,0.471,pop
16065,0.198,pop
16066,0.784,pop
16067,0.61,pop
16068,0.442,pop
16069,0.681,pop
16070,0.563,pop
16071,0.514,pop
16072,0.679,pop
16073,0.713,pop
16074,0.398,pop
16075,0.352,pop
16076,0.29,pop
16077,0.459,pop
16149,0.316,pop
16150,0.413,pop
16151,0.48,pop
16152,0.6,pop
16153,0.466,pop
16154,0.675,pop
16155,0.476,pop
16156,0.344,pop
16157,0.536,pop
16158,0.451,pop
16159,0.662,pop
16160,0.488,pop
16161,0.518,pop
16162,0.373,pop
16163,0.67,pop
16164,0.584,pop
16165,0.298,pop
16166,0.839,pop
16167,0.861,pop
16168,0.658,pop
16169,0.246,pop
16170,0.546,pop
16171,0.377,pop
16172,0.185,pop
16173,0.474,pop
16174,0.609,pop
16175,0.685,pop
16176,0.811,pop
16177,0.68,pop
16178,0.472,pop
16179,0.515,pop
16180,0.782,pop
16181,0.647,pop
16182,0.833,pop
16183,0.496,pop
16184,0.537,pop
16185,0.75,pop
16186,0.139,pop
16187,0.407,pop
16188,0.736,pop
16189,0.618,pop
16190,0.58,pop
16191,0.562,pop
16192,0.552,pop
16193,0.695,pop
16194,0.673,pop
16195,0.818,pop
16196,0.463,pop
16197,0.413,pop
16198,0.536,pop
16199,0.67,pop
16200,0.657,pop
16201,0.824,pop
16204,0.287,pop
16205,0.359,pop
16206,0.546,pop
16207,0.482,pop
16208,0.541,pop
16209,0.319,pop
16216,0.468,pop
16217,0.511,pop
16218,0.733,pop
16219,0.538,pop
16220,0.634,pop
16221,0.564,pop
16222,0.458,pop
16223,0.331,pop
16224,0.534,pop
16225,0.415,pop
16226,0.389,pop
16227,0.221,pop
16228,0.383,pop
16229,0.327,pop
16230,0.512,pop
16233,0.409,pop
16234,0.556,pop
16235,0.701,pop
16236,0.419,pop
16237,0.3,pop
16238,0.364,pop
16239,0.568,pop
16240,0.528,pop
16241,0.312,pop
16242,0.665,pop
16243,0.368,pop
16244,0.856,pop
16245,0.331,pop
16246,0.334,pop
16247,0.304,pop
16248,0.178,pop
16249,0.415,pop
16250,0.327,pop
16251,0.349,pop
16252,0.474,pop
16253,0.493,pop
16254,0.634,pop
16255,0.388,pop
16256,0.389,pop
16257,0.626,pop
16258,0.634,pop
16259,0.64,pop
16260,0.389,pop
16261,0.533,pop
16262,0.444,pop
16263,0.591,pop
16264,0.591,pop
16265,0.567,pop
16266,0.388,pop
16267,0.56,pop
16268,0.595,pop
16269,0.537,pop
16270,0.355,pop
16271,0.479,pop
16272,0.415,pop
16273,0.324,pop
16274,0.362,pop
16275,0.45,pop
16276,0.429,pop
16277,0.621,pop
16278,0.34,pop
16279,0.498,pop
16280,0.754,pop
16281,0.503,pop
16282,0.493,pop
16283,0.554,pop
16305,0.591,pop
16306,0.47,pop
16307,0.757,pop
16313,0.635,pop
16314,0.837,pop
16315,0.453,pop
16316,0.77,pop
16317,0.733,pop
16318,0.754,pop
16319,0.714,pop
16320,0.468,pop
16321,0.708,pop
16322,0.736,pop
16323,0.886,pop
16324,0.669,pop
16325,0.904,pop
16326,0.761,pop
16327,0.609,pop
16328,0.86,pop
16361,0.881,pop
16362,0.765,pop
16363,0.858,pop
16364,0.592,pop
16365,0.823,pop
16366,0.835,pop
16367,0.455,pop
16368,0.428,pop
16510,0.856,pop
16511,0.781,pop
16512,0.813,pop
16513,0.7,pop
16514,0.745,pop
16515,0.739,pop
16516,0.735,pop
16519,0.578,pop
16520,0.698,pop
16521,0.669,pop
16522,0.713,pop
16523,0.76,pop
16524,0.608,pop
16525,0.801,pop
16600,0.746,pop
16601,0.706,pop
16602,0.783,pop
16623,0.785,pop
16624,0.784,pop
16625,0.765,pop
16626,0.56,pop
16627,0.585,pop
16628,0.766,pop
16629,0.881,pop
16630,0.701,pop
16631,0.783,pop
16632,0.745,pop
16633,0.725,pop
16634,0.722,pop
16635,0.649,pop
16636,0.847,pop
16637,0.823,pop
16638,0.924,pop
16648,0.615,pop
16649,0.585,pop
16650,0.846,pop
16651,0.592,pop
16652,0.955,pop
16653,0.877,pop
16654,0.887,pop
16655,0.815,pop
16656,0.869,pop
16743,0.877,pop
16744,0.884,pop
16745,0.713,pop
16749,0.872,pop
16750,0.73,pop
16751,0.814,pop
16752,0.793,pop
16753,0.451,pop
16764,0.891,pop
16765,0.729,pop
16766,0.627,pop
16767,0.936,pop
16768,0.674,pop
16769,0.533,pop
16770,0.8,pop
16771,0.783,pop
16794,0.575,pop
16795,0.791,pop
16796,0.607,pop
16876,0.817,pop
16877,0.743,pop
16878,0.65,pop
16879,0.778,pop
17095,0.169,pop
17560,0.63,pop
17567,0.66,pop
17568,0.288,pop
17569,0.456,pop
17571,0.596,pop
17572,0.532,pop
17573,0.459,pop
17574,0.49,pop
17575,0.675,pop
17576,0.58,pop
17577,0.293,pop
17579,0.83,pop
17580,0.635,pop
17581,0.786,pop
17582,0.469,pop
17583,0.737,pop
17584,0.493,pop
17585,0.865,pop
17586,0.693,pop
17587,0.647,pop
17593,0.689,pop
17596,0.639,pop
17597,0.732,pop
17598,0.533,pop
17599,0.762,pop
17600,0.485,pop
17601,0.817,pop
17603,0.589,pop
17604,0.721,pop
17605,0.442,pop
17606,0.589,pop
17607,0.689,pop
17608,0.502,pop
17609,0.584,pop
17610,0.684,pop
17611,0.613,pop
17612,0.786,pop
17613,0.711,pop
17614,0.43,pop
17615,0.903,pop
17616,0.674,pop
17617,0.612,pop
17618,0.527,pop
17619,0.869,pop
17620,0.532,pop
17621,0.677,pop
17622,0.605,pop
17623,0.729,pop
17624,0.819,pop
17678,0.578,pop
17716,0.947,pop
17718,0.677,pop
17719,0.53,pop
17720,0.679,pop
17721,0.396,pop
17722,0.37,pop
17723,0.445,pop
17725,0.275,pop
17726,0.798,pop
17727,0.29,pop
17728,0.623,pop
17729,0.482,pop
17730,0.83,pop
17769,0.613,pop
17770,0.499,pop
17771,0.542,pop
17772,0.507,pop
17773,0.353,pop
17774,0.636,pop
17775,0.616,pop
17776,0.493,pop
17777,0.238,pop
17778,0.359,pop
17779,0.678,pop
17780,0.304,pop
17781,0.416,pop
17782,0.58,pop
17783,0.61,pop
17784,0.683,pop
17785,0.324,pop
17786,0.272,pop
17787,0.699,pop
17796,0.632,pop
17797,0.411,pop
17798,0.299,pop
17799,0.237,pop
17800,0.16,pop
17801,0.536,pop
17802,0.36,pop
17803,0.866,pop
17804,0.745,pop
17805,0.706,pop
17806,0.656,pop
17807,0.572,pop
17808,0.322,pop
17809,0.28,pop
17810,0.38,pop
17811,0.51,pop
17812,0.832,pop
17813,0.501,pop
17814,0.765,pop
17815,0.554,pop
17816,0.328,pop
17817,0.673,pop
17818,0.383,pop
17819,0.406,pop
17820,0.667,pop
17821,0.349,pop
17822,0.382,pop
17823,0.55,pop
17824,0.698,pop
17825,0.603,pop
17826,0.826,pop
17827,0.482,pop
17829,0.365,pop
17830,0.74,pop
17831,0.693,pop
17832,0.333,pop
17833,0.757,pop
17834,0.221,pop
19077,0.963,pop
19078,0.954,pop
19079,0.954,pop
19080,0.758,pop
19081,0.885,pop
19082,0.923,pop
19083,0.548,pop
19084,0.974,pop
19085,0.953,pop
19086,0.371,pop
19087,0.591,pop
19088,0.868,pop
19089,0.787,pop
19090,0.953,pop
19091,0.956,pop
19092,0.656,pop
19093,0.855,pop
19094,0.779,pop
19095,0.651,pop
19096,0.893,pop
19097,0.955,pop
19098,0.808,pop
19099,0.961,pop
19100,0.966,pop
19101,0.899,pop
19102,0.904,pop
19103,0.853,pop
19104,0.77,pop
19105,0.951,pop
19113,0.753,pop
19114,0.957,pop
19115,0.7,pop
19116,0.827,pop
19117,0.422,pop
19118,0.942,pop
19119,0.885,pop
19120,0.592,pop
19121,0.484,pop
19122,0.956,pop
19123,0.891,pop
19124,0.967,pop
19125,0.8,pop
19126,0.895,pop
19127,0.851,pop
19129,0.966,pop
19130,0.901,pop
19131,0.94,pop
19132,0.799,pop
19133,0.808,pop
19134,0.893,pop
19135,0.917,pop
19136,0.93,pop
19154,0.901,pop
19155,0.977,pop
19156,0.859,pop
19157,0.874,pop
19159,0.782,pop
19189,0.757,pop
19198,0.956,pop
19202,0.855,pop
19203,0.866,pop
19204,0.802,pop
19205,0.964,pop
19206,0.911,pop
19208,0.931,pop
19209,0.94,pop
19210,0.924,pop
19211,0.982,pop
19212,0.975,pop
19213,0.737,pop
19214,0.492,pop
19215,0.736,pop
19221,0.898,pop
19222,0.932,pop
19223,0.765,pop
19224,0.718,pop
19233,0.975,pop
19234,0.741,pop
19235,0.922,pop
19236,0.966,pop
19237,0.956,pop
19238,0.941,pop
19239,0.907,pop
19240,0.959,pop
19241,0.936,pop
19242,0.929,pop
19243,0.597,pop
19244,0.558,pop
19245,0.805,pop
19249,0.956,pop
19250,0.674,pop
19251,0.357,pop
19252,0.923,pop
19253,0.934,pop
19254,0.895,pop
19255,0.929,pop
19256,0.778,pop
19257,0.937,pop
19258,0.839,pop
19259,0.582,pop
19260,0.781,pop
19261,0.866,pop
19262,0.658,pop
19319,0.602,pop
19326,0.729,pop
19328,0.714,pop
19329,0.576,pop
19330,0.742,pop
19331,0.474,pop
19332,0.872,pop
19333,0.754,pop
19334,0.723,pop
19344,0.767,pop
19346,0.733,pop
19347,0.639,pop
19348,0.763,pop
19349,0.832,pop
19353,0.703,pop
19354,0.699,pop
19355,0.6,pop
19356,0.71,pop
19359,0.672,pop
19366,0.531,pop
19367,0.725,pop
19368,0.768,pop
19369,0.804,pop
19370,0.904,pop
19371,0.674,pop
19377,0.623,pop
19379,0.685,pop
19380,0.821,pop
19381,0.501,pop
19416,0.849,pop
19417,0.689,pop
19418,0.52,pop
19419,0.539,pop
19420,0.675,pop
19421,0.792,pop
19422,0.887,pop
