,loudness,playlist_genre
10492,-8.619,pop
10493,-8.248,pop
10494,-17.217,pop
10495,-6.088,pop
10496,-3.306,pop
10497,-6.982,pop
10498,-9.82,pop
10499,-6.441,pop
10500,-8.476,pop
10501,-11.782,pop
10502,-10.527,pop
10503,-12.202,pop
10504,-6.955,pop
10505,-6.341,pop
10506,-13.796,pop
10507,-13.277,pop
10508,-16.09,pop
10509,-12.288,pop
10510,-16.544,pop
10511,-14.221,pop
10512,-15.581,pop
10513,-18.695,pop
10514,-12.811,pop
10515,-19.6,pop
10516,-16.494,pop
10523,-10.537,pop
10524,-6.272,pop
10525,-11.137,pop
10526,-10.106,pop
10527,-5.273,pop
10528,-4.832,pop
10529,-10.198,pop
10530,-8.739,pop
10531,-9.246,pop
10532,-8.329,pop
10560,-4.452,pop
10561,-8.926,pop
10562,-17.591,pop
10583,-9.22,pop
10584,-7.287,pop
10585,-4.605,pop
10586,-6.685,pop
10587,-12.102,pop
10588,-8.254,pop
10589,-7.06,pop
10590,-7.51,pop
10591,-5.795,pop
10592,-5.386,pop
10593,-4.173,pop
10594,-5.953,pop
10595,-9.806,pop
10596,-12.573,pop
10597,-8.644,pop
10598,-9.314,pop
10599,-9.099,pop
10612,-5.835,pop
11098,-6.247,pop
11099,-6.159,pop
11100,-4.717,pop
11101,-10.279,pop
11103,-3.973,pop
11104,-6.583,pop
11105,-4.485,pop
11106,-2.999,pop
11107,-6.661,pop
11108,-4.447,pop
11109,-8.685,pop
11110,-4.637,pop
11111,-7.498,pop
11112,-3.858,pop
11130,-8.071,pop
11131,-8.202,pop
11132,-7.936,pop
11141,-6.612,pop
11229,-5.466,pop
11230,-5.404,pop
11236,-6.273,pop
11237,-5.725,pop
11238,-5.465,pop
11246,-5.563,pop
11247,-6.518,pop
11248,-5.777,pop
11249,-3.803,pop
11250,-3.722,pop
11251,-4.91,pop
11252,-2.769,pop
11253,-6.298,pop
11254,-7.644,pop
11255,-5.956,pop
11271,-6.672,pop
11272,-6.391,pop
11327,-7.086,pop
11328,-5.243,pop
11329,-5.155,pop
11330,-3.887,pop
11331,-5.46,pop
11332,-6.054,pop
11333,-5.799,pop
11334,-4.338,pop
11335,-6.134,pop
11338,-2.525,pop
11339,-3.836,pop
11340,-9.366,pop
11341,-7.046,pop
11342,-6.366,pop
11343,-4.998,pop
11344,-4.46,pop
11345,-3.931,pop
11346,-4.275,pop
11347,-4.569,pop
11358,-4.245,pop
11359,-6.73,pop
11360,-7.125,pop
11418,-2.904,pop
11438,-7.014,pop
11439,-7.765,pop
11440,-5.357,pop
11441,-5.343,pop
11442,-5.217,pop
11444,-7.123,pop
11445,-7.428,pop
11446,-6.278,pop
11447,-5.855,pop
11644,-3.672,pop
11645,-5.677,pop
11646,-6.764,pop
11647,-6.253,pop
11648,-4.01,pop
11649,-7.288,pop
11650,-6.13,pop
11652,-6.516,pop
11653,-4.807,pop
11661,-8.536,pop
11662,-6.697,pop
11663,-6.528,pop
11664,-8.797,pop
11665,-6.1,pop
11666,-9.382,pop
11667,-8.136,pop
11668,-2.784,pop
11669,-9.348,pop
11670,-5.996,pop
11671,-4.7,pop
11672,-4.469,pop
11673,-14.037,pop
11674,-22.849,pop
11675,-5.747,pop
11676,-9.41,pop
11677,-9.529,pop
11678,-8.799,pop
11679,-7.87,pop
11680,-12.181,pop
11681,-7.735,pop
11682,-8.521,pop
11683,-8.984,pop
11684,-6.557,pop
11685,-8.745,pop
11686,-7.257,pop
11687,-10.229,pop
11688,-9.277,pop
11689,-7.777,pop
11690,-9.088,pop
11691,-8.597,pop
11692,-3.298,pop
11693,-8.591,pop
11694,-10.345,pop
11695,-7.358,pop
11696,-14.173,pop
11697,-7.761,pop
11698,-7.941,pop
11699,-5.827,pop
11700,-5.905,pop
11701,-8.681,pop
11702,-12.873,pop
11703,-9.621,pop
11704,-11.07,pop
11705,-15.511,pop
11706,-26.279,pop
11707,-10.706,pop
11708,-5.36,pop
11709,-5.852,pop
11710,-8.646,pop
11711,-7.086,pop
11712,-17.542,pop
11713,-7.866,pop
11714,-4.219,pop
11715,-4.446,pop
11716,-4.903,pop
11717,-3.838,pop
11718,-10.841,pop
11719,-8.908,pop
11720,-8.183,pop
11721,-5.796,pop
11722,-10.28,pop
11723,-5.75,pop
11724,-5.227,pop
11725,-9.489,pop
11726,-5.81,pop
11727,-6.338,pop
11728,-10.602,pop
11729,-10.266,pop
11730,-4.843,pop
11731,-6.32,pop
11732,-6.661,pop
11733,-5.571,pop
11734,-6.272,pop
11735,-4.348,pop
11736,-4.069,pop
11737,-4.577,pop
11738,-3.516,pop
11739,-4.695,pop
11740,-4.665,pop
11741,-4.164,pop
11742,-6.756,pop
11743,-10.578,pop
11744,-5.29,pop
11745,-7.073,pop
11746,-7.72,pop
11747,-6.686,pop
11748,-9.26,pop
11749,-8.386,pop
11750,-8.881,pop
11751,-3.709,pop
11752,-5.515,pop
11753,-5.816,pop
11754,-5.344,pop
11871,-7.693,pop
11880,-7.308,pop
11881,-4.632,pop
11882,-5.701,pop
11883,-5.921,pop
11884,-6.652,pop
11885,-6.692,pop
11886,-4.229,pop
11887,-7.657,pop
11888,-6.85,pop
11889,-15.067,pop
11890,-10.269,pop
11891,-10.12,pop
11895,-5.145,pop
11896,-5.505,pop
11897,-4.875,pop
11898,-3.76,pop
11899,-4.739,pop
11900,-6.614,pop
11933,-9.703,pop
11949,-10.381,pop
11950,-4.705,pop
11951,-4.887,pop
11952,-4.427,pop
11953,-2.663,pop
11954,-2.244,pop
11955,-4.178,pop
11956,-10.958,pop
11957,-8.187,pop
11958,-3.913,pop
11959,-4.467,pop
11960,-8.938,pop
11961,-6.283,pop
11962,-5.244,pop
11963,-8.866,pop
11964,-7.855,pop
11965,-7.066,pop
11966,-6.297,pop
11967,-3.209,pop
11968,-9.553,pop
11969,-8.401,pop
11970,-5.834,pop
11971,-7.912,pop
11972,-4.831,pop
11973,-3.303,pop
11974,-9.932,pop
11975,-8.901,pop
11976,-3.961,pop
11977,-5.035,pop
11978,-4.058,pop
11979,-9.829,pop
11980,-4.28,pop
11981,-5.195,pop
11982,-6.329,pop
11983,-5.057,pop
11984,-6.097,pop
11985,-7.008,pop
11986,-8.951,pop
11987,-7.326,pop
11988,-4.662,pop
11989,-3.902,pop
11990,-5.917,pop
11991,-5.98,pop
11992,-5.854,pop
11993,-5.151,pop
11994,-3.804,pop
11995,-8.069,pop
11996,-9.603,pop
11997,-12.259,pop
11998,-3.185,pop
11999,-4.731,pop
12000,-6.076,pop
12001,-11.145,pop
12002,-3.59,pop
12003,-4.879,pop
12004,-6.725,pop
12005,-6.053,pop
12012,-7.446,pop
12013,-7.066,pop
12014,-8.525,pop
12015,-8.41,pop
12016,-7.151,pop
12017,-7.902,pop
12018,-6.052,pop
12049,-7.398,pop
12050,-13.465,pop
12051,-5.166,pop
12071,-5.534,pop
12072,-7.121,pop
12073,-9.267,pop
12074,-10.407,pop
12075,-12.178,pop
12076,-10.617,pop
12077,-5.129,pop
12078,-8.173,pop
12079,-4.467,pop
12080,-5.633,pop
12081,-2.368,pop
12082,-11.346,pop
12083,-12.617,pop
12084,-8.536,pop
12085,-6.082,pop
12086,-6.378,pop
12087,-11.94,pop
12088,-8.9,pop
12089,-2.708,pop
12090,-4.681,pop
12091,-10.66,pop
12092,-13.427,pop
12093,-7.275,pop
12094,-8.687,pop
12095,-7.474,pop
12096,-2.993,pop
12097,-7.196,pop
12098,-5.983,pop
12099,-7.832,pop
12100,-5.525,pop
12101,-6.545,pop
12102,-8.432,pop
12103,-9.588,pop
12104,-8.074,pop
12105,-6.055,pop
12106,-6.403,pop
12107,-6.914,pop
12108,-5.177,pop
12227,-9.123,pop
12228,-5.454,pop
12229,-4.86,pop
12230,-3.646,pop
12231,-5.108,pop
12232,-2.925,pop
12233,-7.184,pop
12234,-6.023,pop
12235,-2.905,pop
12236,-3.311,pop
12237,-4.345,pop
12238,-5.136,pop
12239,-5.528,pop
12240,-3.872,pop
12241,-4.258,pop
12242,-4.929,pop
12243,-6.889,pop
12244,-3.968,pop
12245,-4.548,pop
12248,-5.336,pop
12249,-6.255,pop
12250,-6.568,pop
12251,-5.514,pop
12252,-3.687,pop
12253,-5.687,pop
12254,-5.458,pop
12255,-4.905,pop
12256,-3.574,pop
12297,-5.161,pop
12298,-7.968,pop
12299,-11.484,pop
12300,-0.993,pop
12301,-5.946,pop
12302,-4.049,pop
12303,-6.981,pop
12304,-3.71,pop
12305,-3.861,pop
12306,-5.125,pop
12307,-6.891,pop
12308,-4.737,pop
12309,-5.8,pop
12310,-5.973,pop
12312,-4.751,pop
12313,-6.292,pop
12314,-4.46,pop
12315,-7.542,pop
12316,-4.72,pop
12317,-8.212,pop
12318,-5.697,pop
12319,-8.156,pop
12320,-4.909,pop
12321,-4.299,pop
12322,-7.051,pop
12323,-4.914,pop
12324,-5.278,pop
12325,-9.841,pop
12326,-8.482,pop
12327,-3.458,pop
12328,-7.174,pop
12329,-7.608,pop
12330,-5.182,pop
12331,-6.062,pop
12332,-4.064,pop
12333,-7.069,pop
12334,-7.928,pop
12335,-7.089,pop
12336,-5.635,pop
12337,-6.21,pop
12338,-6.643,pop
12339,-5.186,pop
12340,-5.063,pop
12341,-8.606,pop
12342,-10.441,pop
12343,-6.049,pop
12344,-4.388,pop
12345,-2.506,pop
12346,-9.617,pop
12347,-1.316,pop
12348,-7.335,pop
12349,-10.692,pop
12350,-5.837,pop
12351,-7.939,pop
12352,-3.836,pop
12353,-3.825,pop
12354,-6.203,pop
12355,-8.523,pop
12356,-8.584,pop
12357,-6.165,pop
12358,-7.531,pop
12359,-4.682,pop
12361,-10.541,pop
12362,-3.804,pop
12363,-5.455,pop
12364,-4.072,pop
12365,-6.852,pop
12366,-5.246,pop
12367,-4.038,pop
12371,-6.263,pop
12372,-9.156,pop
12522,-5.64,pop
12523,-6.728,pop
12524,-13.668,pop
12525,-3.556,pop
12526,-2.616,pop
12533,-2.868,pop
12534,-5.114,pop
12535,-7.719,pop
12536,-5.554,pop
12537,-4.939,pop
12538,-4.68,pop
12539,-12.734,pop
12540,-3.398,pop
12541,-2.944,pop
12542,-5.355,pop
12543,-3.686,pop
12544,-4.341,pop
12545,-5.821,pop
12546,-4.477,pop
12547,-6.987,pop
12548,-9.433,pop
12549,-5.978,pop
12550,-12.049,pop
12551,-7.425,pop
12552,-3.725,pop
12553,-3.849,pop
12554,-7.664,pop
12555,-5.177,pop
12556,-9.944,pop
12557,-7.045,pop
12558,-5.086,pop
12559,-12.564,pop
12560,-5.13,pop
12561,-5.352,pop
12562,-7.004,pop
12563,-3.906,pop
12564,-7.501,pop
12573,-4.811,pop
12574,-3.947,pop
12609,-4.533,pop
12610,-8.126,pop
12611,-3.356,pop
12612,-2.991,pop
12613,-5.522,pop
12614,-3.409,pop
13035,-14.671,pop
13036,-6.026,pop
13037,-7.177,pop
13038,-4.416,pop
13039,-5.837,pop
13040,-11.236,pop
13041,-9.712,pop
13046,-9.84,pop
13047,-12.841,pop
13048,-6.624,pop
13049,-4.831,pop
13050,-12.858,pop
13051,-8.752,pop
13052,-11.63,pop
13053,-8.7,pop
13054,-13.288,pop
13055,-8.003,pop
13059,-4.233,pop
13060,-7.703,pop
13061,-14.32,pop
13062,-4.878,pop
13063,-5.615,pop
13064,-5.13,pop
13065,-4.929,pop
13066,-7.622,pop
13067,-7.558,pop
13068,-8.984,pop
13069,-4.647,pop
13070,-10.521,pop
13071,-7.053,pop
13072,-4.146,pop
13073,-14.721,pop
13074,-4.487,pop
13075,-7.976,pop
13076,-10.125,pop
13077,-4.626,pop
13078,-12.598,pop
13079,-8.409,pop
13080,-12.283,pop
13081,-9.199,pop
13082,-8.446,pop
13083,-4.678,pop
13084,-9.121,pop
13085,-14.551,pop
13086,-11.77,pop
13087,-13.991,pop
13088,-9.782,pop
13089,-11.805,pop
13090,-12.576,pop
13091,-16.031,pop
13092,-13.437,pop
13093,-13.521,pop
13094,-12.164,pop
13095,-7.963,pop
13096,-9.597,pop
13097,-13.336,pop
13098,-5.961,pop
13099,-8.261,pop
13100,-7.462,pop
13101,-11.958,pop
13102,-7.453,pop
13103,-4.406,pop
13104,-5.483,pop
13105,-9.433,pop
13106,-12.57,pop
13107,-5.705,pop
13108,-14.893,pop
13109,-5.323,pop
13110,-6.447,pop
13111,-17.902,pop
13112,-6.699,pop
13113,-12.823,pop
13114,-11.247,pop
13115,-11.766,pop
13116,-17.329,pop
13117,-17.183,pop
13124,-4.006,pop
13125,-4.607,pop
13126,-5.235,pop
13127,-5.146,pop
13128,-3.583,pop
13129,-5.47,pop
13130,-6.159,pop
13131,-6.653,pop
13132,-7.291,pop
13191,-5.217,pop
13192,-7.595,pop
13193,-4.832,pop
13194,-6.643,pop
13195,-6.221,pop
13196,-6.875,pop
13197,-11.615,pop
13198,-3.255,pop
13199,-5.862,pop
13200,-3.721,pop
13201,-7.766,pop
13202,-5.915,pop
13203,-4.358,pop
13204,-6.197,pop
13205,-5.538,pop
13206,-5.427,pop
13207,-3.825,pop
13216,-4.146,pop
13217,-7.166,pop
13218,-9.404,pop
13219,-6.757,pop
13220,-5.34,pop
13221,-4.211,pop
13222,-8.538,pop
13223,-7.709,pop
13224,-10.445,pop
13225,-4.829,pop
13226,-5.965,pop
13227,-5.272,pop
13228,-7.583,pop
13229,-5.343,pop
13230,-5.598,pop
13231,-6.425,pop
13232,-8.044,pop
13233,-8.624,pop
13234,-2.657,pop
13235,-4.97,pop
13236,-9.439,pop
13237,-4.138,pop
13238,-6.058,pop
13239,-11.003,pop
13240,-9.828,pop
13241,-6.011,pop
13242,-3.349,pop
13243,-2.25,pop
13244,-5.129,pop
13245,-3.829,pop
13246,-9.035,pop
13247,-4.53,pop
13248,-6.144,pop
13249,-4.732,pop
13250,-7.551,pop
13251,-9.984,pop
13252,-5.141,pop
13253,-8.339,pop
13254,-6.16,pop
13255,-11.147,pop
13256,-3.137,pop
13257,-8.987,pop
13258,-3.043,pop
13259,-4.09,pop
13260,-1.853,pop
13261,-9.339,pop
13262,-6.568,pop
13263,-9.758,pop
13264,-2.074,pop
13265,-2.904,pop
13266,-2.88,pop
13267,-6.484,pop
13268,-8.817,pop
13269,-5.96,pop
13270,-12.218,pop
13271,-8.436,pop
13272,-7.59,pop
13273,-5.797,pop
13274,-1.336,pop
13275,-15.35,pop
13276,-2.962,pop
13277,-15.021,pop
13278,-7.919,pop
13279,-12.858,pop
13280,-7.592,pop
13281,-5.357,pop
13282,-12.036,pop
13283,-3.92,pop
13284,-7.302,pop
13285,-5.285,pop
13286,-6.931,pop
13287,-8.565,pop
13288,-4.911,pop
13289,-6.088,pop
13290,-7.818,pop
13291,-5.137,pop
13292,-11.027,pop
13293,-9.965,pop
13294,-5.373,pop
13295,-12.385,pop
13296,-5.227,pop
13297,-12.514,pop
13298,-4.678,pop
13299,-7.818,pop
13300,-7.972,pop
13301,-15.149,pop
13302,-3.272,pop
13303,-5.927,pop
13304,-12.044,pop
13305,-12.677,pop
13306,-9.361,pop
13307,-5.875,pop
13308,-8.035,pop
13309,-11.994,pop
13310,-10.526,pop
13311,-3.704,pop
13312,-7.447,pop
13313,-12.238,pop
13314,-3.381,pop
13315,-2.771,pop
13316,-12.196,pop
13317,-6.202,pop
13318,-5.076,pop
13319,-3.555,pop
13320,-13.063,pop
13321,-12.124,pop
13322,-8.096,pop
13323,-13.64,pop
13324,-13.904,pop
13325,-7.765,pop
13326,-14.194,pop
13327,-8.006,pop
13328,-4.812,pop
13329,-3.899,pop
13330,-11.548,pop
13331,-5.766,pop
13332,-8.179,pop
13333,-16.326,pop
13334,-1.37,pop
13335,-13.589,pop
13336,-4.935,pop
13337,-6.339,pop
13338,-10.036,pop
13339,-11.402,pop
13340,-8.402,pop
13353,-14.108,pop
13354,-10.365,pop
13783,-5.74,pop
13789,-4.089,pop
13790,-4.022,pop
13791,-5.375,pop
13792,-1.746,pop
13793,-4.577,pop
13794,-2.86,pop
13795,-5.914,pop
13797,-7.76,pop
13798,-2.772,pop
13799,-3.423,pop
13800,-4.478,pop
13801,-4.098,pop
13802,-6.105,pop
13803,-4.86,pop
13804,-3.144,pop
13805,-3.104,pop
13806,-5.049,pop
13807,-8.821,pop
13808,-6.518,pop
13809,-3.021,pop
13810,-2.396,pop
13811,-4.031,pop
13812,-5.608,pop
13813,-7.438,pop
13814,-6.981,pop
13815,-8.571,pop
13816,-2.549,pop
13817,-9.451,pop
13818,-5.116,pop
13819,-5.564,pop
13820,-4.328,pop
13821,-4.488,pop
13822,-4.081,pop
13823,-5.452,pop
13824,-8.374,pop
13825,-9.601,pop
13826,-5.739,pop
13827,-7.875,pop
13828,-3.877,pop
13829,-6.394,pop
13830,-4.188,pop
13831,-5.612,pop
13832,-7.173,pop
13833,-4.525,pop
13834,-5.635,pop
13835,-7.391,pop
13836,-5.538,pop
13837,-6.575,pop
13838,-5.104,pop
13839,-5.356,pop
13840,-2.539,pop
13841,-3.72,pop
13842,-5.438,pop
13843,-5.852,pop
13844,-6.417,pop
13845,-5.758,pop
13846,-3.863,pop
13847,-4.048,pop
13848,-4.576,pop
13849,-3.167,pop
13850,-5.895,pop
13851,-7.604,pop
13852,-7.562,pop
13853,-6.694,pop
14458,-9.779,pop
14459,-4.637,pop
14460,-3.335,pop
14461,-5.799,pop
14462,-9.437,pop
14463,-7.201,pop
14464,-9.007,pop
14465,-12.49,pop
14471,-16.815,pop
14472,-6.559,pop
14473,-9.953,pop
14474,-6.834,pop
14475,-10.324,pop
14476,-9.443,pop
14477,-5.832,pop
14478,-5.174,pop
14479,-6.878,pop
14480,-9.6,pop
14481,-8.273,pop
14482,-3.947,pop
14483,-4.442,pop
14484,-8.624,pop
14485,-3.37,pop
14486,-5.553,pop
14487,-4.561,pop
14488,-9.412,pop
14489,-4.28,pop
14490,-3.176,pop
14491,-6.833,pop
14492,-4.483,pop
14493,-5.192,pop
14494,-5.216,pop
14495,-6.734,pop
14496,-12.17,pop
14497,-10.245,pop
14498,-10.479,pop
14499,-3.311,pop
14500,-7.338,pop
14501,-6.647,pop
14502,-5.137,pop
14503,-5.634,pop
14504,-7.214,pop
14505,-5.091,pop
14506,-6.675,pop
14507,-8.914,pop
14508,-4.766,pop
14509,-6.636,pop
14510,-3.838,pop
14511,-5.911,pop
14512,-5.522,pop
14513,-3.554,pop
14514,-9.68,pop
14515,-11.633,pop
14516,-7.451,pop
14517,-9.96,pop
14518,-7.467,pop
14519,-5.522,pop
14520,-6.828,pop
14521,-6.422,pop
14522,-6.467,pop
14523,-7.912,pop
14524,-6.376,pop
14525,-7.197,pop
14526,-3.605,pop
14527,-4.245,pop
14528,-5.863,pop
14529,-7.585,pop
14530,-7.638,pop
14531,-8.265,pop
14532,-8.655,pop
14533,-6.763,pop
14534,-4.597,pop
14535,-8.072,pop
14536,-4.906,pop
14537,-6.033,pop
14550,-5.799,pop
14742,-7.047,pop
14743,-6.94,pop
14744,-5.877,pop
15197,-5.618,pop
15198,-7.791,pop
15199,-7.101,pop
15200,-9.181,pop
15201,-8.324,pop
15202,-7.41,pop
15203,-12.269,pop
15204,-14.061,pop
15205,-9.978,pop
15206,-9.418,pop
15207,-7.923,pop
15208,-11.028,pop
15209,-5.439,pop
15210,-3.235,pop
15336,-4.995,pop
15337,-3.697,pop
15338,-12.368,pop
15339,-7.62,pop
15340,-5.258,pop
15341,-4.985,pop
15342,-10.837,pop
15343,-6.478,pop
15344,-7.792,pop
15375,-4.301,pop
15385,-6.096,pop
15386,-6.164,pop
15387,-7.445,pop
15388,-5.646,pop
15399,-3.408,pop
15409,-6.257,pop
15410,-3.194,pop
15411,-4.933,pop
15428,-5.095,pop
15429,-5.886,pop
15430,-6.017,pop
15431,-6.044,pop
15432,-5.709,pop
15433,-8.396,pop
15447,-9.8,pop
15493,-5.78,pop
15494,-6.184,pop
15495,-6.141,pop
15496,-3.914,pop
15497,-4.261,pop
15498,-4.931,pop
15499,-4.842,pop
15500,-6.724,pop
15501,-6.762,pop
15502,-2.956,pop
15512,-6.544,pop
15513,-4.676,pop
15514,-7.259,pop
15560,-5.977,pop
15561,-5.246,pop
15562,-4.154,pop
15563,-4.573,pop
15564,-9.25,pop
15570,-2.718,pop
15571,-5.415,pop
15572,-6.111,pop
15573,-6.548,pop
15574,-5.802,pop
15575,-5.762,pop
15576,-3.329,pop
15577,-5.354,pop
15578,-2.2,pop
15579,-6.593,pop
15580,-7.118,pop
15581,-5.121,pop
15582,-6.791,pop
15583,-7.017,pop
15584,-4.33,pop
15585,-4.171,pop
15586,-3.971,pop
15587,-4.977,pop
15600,-4.482,pop
15601,-4.046,pop
15602,-4.139,pop
15603,-6.058,pop
15604,-4.689,pop
15605,-5.158,pop
15606,-3.316,pop
15607,-4.978,pop
15614,-7.37,pop
15615,-6.682,pop
15682,-7.514,pop
15683,-4.304,pop
15684,-6.19,pop
15685,-3.975,pop
15686,-5.065,pop
15687,-6.928,pop
15688,-5.807,pop
15707,-4.342,pop
15708,-3.835,pop
15709,-6.128,pop
15873,-7.395,pop
15874,-7.035,pop
15875,-17.197,pop
15876,-10.923,pop
15877,-8.28,pop
15878,-12.304,pop
15888,-9.731,pop
15889,-6.369,pop
15890,-10.265,pop
15891,-7.812,pop
15892,-13.393,pop
15893,-16.686,pop
15894,-4.84,pop
15900,-12.089,pop
15901,-8.075,pop
15902,-8.372,pop
15903,-11.365,pop
15904,-12.731,pop
15905,-3.949,pop
15906,-7.959,pop
15907,-6.625,pop
15908,-11.551,pop
15909,-18.209,pop
15910,-1.657,pop
15911,-7.82,pop
15912,-3.491,pop
15913,-14.436,pop
15914,-7.013,pop
15915,-4.78,pop
15916,-4.915,pop
15917,-6.273,pop
15918,-9.758,pop
15919,-5.804,pop
15920,-7.484,pop
15921,-7.494,pop
15922,-12.627,pop
15923,-7.396,pop
15924,-13.755,pop
15925,-6.519,pop
15926,-9.401,pop
15927,-9.88,pop
15928,-7.221,pop
15929,-7.557,pop
15930,-7.553,pop
15931,-3.898,pop
15932,-6.029,pop
15933,-6.632,pop
15934,-5.392,pop
15935,-8.845,pop
15936,-7.114,pop
15937,-8.196,pop
15941,-4.499,pop
15942,-6.73,pop
15943,-13.32,pop
15944,-4.13,pop
15945,-7.636,pop
15946,-7.882,pop
15947,-12.501,pop
15948,-8.469,pop
15951,-7.264,pop
15952,-12.797,pop
15953,-13.242,pop
15954,-9.841,pop
15955,-7.625,pop
15956,-3.328,pop
15957,-5.611,pop
15958,-8.425,pop
15959,-9.391,pop
15960,-10.973,pop
15961,-10.194,pop
15962,-9.434,pop
16063,-10.683,pop
16064,-11.139,pop
16065,-12.563,pop
16066,-6.723,pop
16067,-11.224,pop
16068,-13.244,pop
16069,-9.398,pop
16070,-6.409,pop
16071,-7.895,pop
16072,-5.876,pop
16073,-7.46,pop
16074,-10.218,pop
16075,-10.422,pop
16076,-13.413,pop
16077,-8.12,pop
16149,-8.127,pop
16150,-7.32,pop
16151,-8.643,pop
16152,-7.348,pop
16153,-11.466,pop
16154,-6.952,pop
16155,-10.653,pop
16156,-11.841,pop
16157,-10.304,pop
16158,-9.065,pop
16159,-8.073,pop
16160,-9.303,pop
16161,-11.343,pop
16162,-16.007,pop
16163,-8.863,pop
16164,-10.634,pop
16165,-13.01,pop
16166,-6.712,pop
16167,-5.445,pop
16168,-5.46,pop
16169,-17.751,pop
16170,-8.27,pop
16171,-13.698,pop
16172,-19.975,pop
16173,-8.096,pop
16174,-5.68,pop
16175,-4.906,pop
16176,-7.373,pop
16177,-6.966,pop
16178,-11.077,pop
16179,-9.39,pop
16180,-4.906,pop
16181,-7.511,pop
16182,-4.6,pop
16183,-10.528,pop
16184,-10.45,pop
16185,-7.646,pop
16186,-11.068,pop
16187,-12.366,pop
16188,-4.38,pop
16189,-8.14,pop
16190,-8.152,pop
16191,-7.779,pop
16192,-8.85,pop
16193,-8.435,pop
16194,-6.473,pop
16195,-9.599,pop
16196,-7.687,pop
16197,-10.117,pop
16198,-11.236,pop
16199,-6.219,pop
16200,-4.867,pop
16201,-5.585,pop
16204,-12.835,pop
16205,-11.598,pop
16206,-7.257,pop
16207,-9.352,pop
16208,-5.892,pop
16209,-11.544,pop
16216,-10.054,pop
16217,-5.995,pop
16218,-7.803,pop
16219,-8.562,pop
16220,-5.866,pop
16221,-5.56,pop
16222,-8.096,pop
16223,-14.084,pop
16224,-8.829,pop
16225,-11.257,pop
16226,-9.911,pop
16227,-14.332,pop
16228,-8.763,pop
16229,-13.86,pop
16230,-11.56,pop
16233,-10.707,pop
16234,-7.31,pop
16235,-5.879,pop
16236,-13.043,pop
16237,-14.218,pop
16238,-13.038,pop
16239,-11.548,pop
16240,-3.45,pop
16241,-11.607,pop
16242,-4.031,pop
16243,-13.592,pop
16244,-5.091,pop
16245,-11.762,pop
16246,-7.852,pop
16247,-11.597,pop
16248,-9.754,pop
16249,-11.429,pop
16250,-8.029,pop
16251,-7.182,pop
16252,-10.711,pop
16253,-9.654,pop
16254,-7.375,pop
16255,-11.788,pop
16256,-10.179,pop
16257,-5.872,pop
16258,-6.238,pop
16259,-6.297,pop
16260,-14.505,pop
16261,-10.485,pop
16262,-8.922,pop
16263,-7.723,pop
16264,-8.497,pop
16265,-8.215,pop
16266,-8.041,pop
16267,-6.955,pop
16268,-5.829,pop
16269,-8.452,pop
16270,-8.826,pop
16271,-8.544,pop
16272,-9.537,pop
16273,-10.962,pop
16274,-10.071,pop
16275,-9.825,pop
16276,-9.401,pop
16277,-12.733,pop
16278,-8.18,pop
16279,-8.678,pop
16280,-5.174,pop
16281,-7.989,pop
16282,-8.786,pop
16283,-9.46,pop
16305,-5.649,pop
16306,-8.988,pop
16307,-5.576,pop
16313,-8.91,pop
16314,-11.813,pop
16315,-13.697,pop
16316,-7.673,pop
16317,-5.149,pop
16318,-5.458,pop
16319,-6.214,pop
16320,-5.697,pop
16321,-7.843,pop
16322,-8.286,pop
16323,-6.099,pop
16324,-12.442,pop
16325,-6.46,pop
16326,-6.295,pop
16327,-11.795,pop
16328,-4.922,pop
16361,-7.802,pop
16362,-9.741,pop
16363,-11.661,pop
16364,-9.679,pop
16365,-12.088,pop
16366,-7.92,pop
16367,-14.548,pop
16368,-9.812,pop
16510,-3.556,pop
16511,-4.038,pop
16512,-5.744,pop
16513,-6.021,pop
16514,-3.105,pop
16515,-4.72,pop
16516,-4.725,pop
16519,-5.913,pop
16520,-5.608,pop
16521,-7.946,pop
16522,-6.647,pop
16523,-5.459,pop
16524,-5.222,pop
16525,-4.962,pop
16600,-4.473,pop
16601,-4.798,pop
16602,-3.896,pop
16623,-5.414,pop
16624,-2.873,pop
16625,-4.092,pop
16626,-4.961,pop
16627,-6.122,pop
16628,-4.943,pop
16629,-5.851,pop
16630,-4.902,pop
16631,-4.829,pop
16632,-4.103,pop
16633,-5.346,pop
16634,-3.769,pop
16635,-4.953,pop
16636,-3.713,pop
16637,-4.123,pop
16638,-2.842,pop
16648,-4.238,pop
16649,-5.861,pop
16650,-2.876,pop
16651,-7.245,pop
16652,-1.586,pop
16653,-4.547,pop
16654,-4.749,pop
16655,-4.328,pop
16656,-5.094,pop
16743,-3.782,pop
16744,-5.488,pop
16745,-4.753,pop
16749,-5.404,pop
16750,-4.001,pop
16751,-4.414,pop
16752,-5.365,pop
16753,-8.374,pop
16764,-2.824,pop
16765,-4.77,pop
16766,-6.142,pop
16767,-2.961,pop
16768,-3.793,pop
16769,-6.596,pop
16770,-4.035,pop
16771,-5.697,pop
16794,-6.478,pop
16795,-5.194,pop
16796,-6.333,pop
16876,-3.862,pop
16877,-3.602,pop
16878,-5.827,pop
16879,-5.208,pop
17095,-13.416,pop
17560,-5.665,pop
17567,-8.458,pop
17568,-16.449,pop
17569,-12.988,pop
