,tempo,playlist_genre
11650,102.189,pop
11652,126.593,pop
11653,115.487,pop
11661,82.974,pop
11662,119.069,pop
11663,104.252,pop
11664,129.914,pop
11665,75.972,pop
11666,173.552,pop
11667,120.019,pop
11668,103.032,pop
11669,90.024,pop
11670,111.042,pop
11671,127.145,pop
11672,60.391,pop
11673,113.818,pop
11674,79.189,pop
11675,100.004,pop
11676,158.58,pop
11677,92.017,pop
11678,77.923,pop
11679,123.922,pop
11680,130.022,pop
11681,124.062,pop
11682,122.013,pop
11683,80.525,pop
11684,95.801,pop
11685,89.936,pop
11686,92.026,pop
11687,124.852,pop
11688,127.978,pop
11689,107.014,pop
11690,113.1,pop
11691,109.994,pop
11692,80.22,pop
11693,167.908,pop
11694,119.648,pop
11695,167.984,pop
11696,155.049,pop
11697,115.989,pop
11698,127.921,pop
11699,150.061,pop
11700,100.055,pop
11701,141.953,pop
11702,111.028,pop
11703,160.068,pop
11704,153.655,pop
11705,87.23,pop
11706,88.615,pop
11707,165.952,pop
11708,89.996,pop
11709,114.523,pop
11710,111.884,pop
11711,100.007,pop
11712,129.227,pop
11713,119.976,pop
11714,95.45,pop
11715,84.011,pop
11716,185.922,pop
11717,145.056,pop
11718,87.953,pop
11719,166.099,pop
11720,108.957,pop
11721,117.977,pop
11722,81.044,pop
11723,95.09,pop
11724,80.019,pop
11725,130.015,pop
11726,120.423,pop
11727,96.997,pop
11728,100.007,pop
11729,75.437,pop
11730,161.962,pop
11731,83.993,pop
11732,96.041,pop
11733,102.455,pop
11734,140.029,pop
11735,101.141,pop
11736,83.015,pop
11737,96.044,pop
11738,102.034,pop
11739,105.011,pop
11740,122.006,pop
11741,109.983,pop
11742,122.914,pop
11743,118.952,pop
11744,94.014,pop
11745,120.479,pop
11746,115.983,pop
11747,120.046,pop
11748,98.98,pop
11749,112.466,pop
11750,98.009,pop
11751,80.454,pop
11752,150.03,pop
11753,104.999,pop
11754,89.998,pop
11871,122.958,pop
11880,108.019,pop
11881,188.03,pop
11882,112.974,pop
11883,162.958,pop
11884,128.962,pop
11885,164.066,pop
11886,134.033,pop
11887,118.004,pop
11888,132.969,pop
11889,112.998,pop
11890,103.021,pop
11891,108.016,pop
11895,138.976,pop
11896,119.023,pop
11897,156.073,pop
11898,149.019,pop
11899,137.839,pop
11900,144.015,pop
11933,199.79,pop
11949,111.411,pop
11950,101.003,pop
11951,98.967,pop
11952,105.009,pop
11953,125.927,pop
11954,124.019,pop
11955,143.902,pop
11956,89.023,pop
11957,101.404,pop
11958,105.0,pop
11959,167.799,pop
11960,89.134,pop
11961,137.978,pop
11962,110.003,pop
11963,138.09,pop
11964,123.036,pop
11965,114.996,pop
11966,153.853,pop
11967,99.963,pop
11968,139.249,pop
11969,156.053,pop
11970,118.021,pop
11971,97.15,pop
11972,111.013,pop
11973,148.009,pop
11974,130.147,pop
11975,110.541,pop
11976,100.026,pop
11977,152.091,pop
11978,93.986,pop
11979,135.61,pop
11980,100.008,pop
11981,124.989,pop
11982,102.001,pop
11983,100.0,pop
11984,106.824,pop
11985,115.014,pop
11986,129.934,pop
11987,121.94,pop
11988,118.174,pop
11989,120.017,pop
11990,89.98,pop
11991,98.594,pop
11992,88.979,pop
11993,80.982,pop
11994,128.038,pop
11995,76.037,pop
11996,75.02,pop
11997,123.953,pop
11998,105.032,pop
11999,147.989,pop
12000,104.979,pop
12001,99.933,pop
12002,94.011,pop
12003,108.986,pop
12004,93.949,pop
12005,119.864,pop
12012,126.005,pop
12013,176.092,pop
12014,109.987,pop
12015,137.527,pop
12016,80.001,pop
12017,95.031,pop
12018,102.516,pop
12049,107.009,pop
12050,91.935,pop
12051,158.036,pop
12071,100.018,pop
12072,131.337,pop
12073,81.205,pop
12074,180.036,pop
12075,150.005,pop
12076,119.93,pop
12077,164.003,pop
12078,110.354,pop
12079,122.988,pop
12080,129.934,pop
12081,116.026,pop
12082,95.034,pop
12083,145.275,pop
12084,137.906,pop
12085,94.965,pop
12086,176.972,pop
12087,124.88,pop
12088,135.115,pop
12089,111.964,pop
12090,172.022,pop
12091,119.583,pop
12092,183.051,pop
12093,107.972,pop
12094,112.015,pop
12095,129.998,pop
12096,124.991,pop
12097,100.987,pop
12098,127.999,pop
12099,102.514,pop
12100,109.97,pop
12101,121.019,pop
12102,203.972,pop
12103,118.044,pop
12104,109.978,pop
12105,119.936,pop
12106,97.548,pop
12107,109.982,pop
12108,110.025,pop
12227,170.12,pop
12228,121.955,pop
12229,125.096,pop
12230,135.794,pop
12231,125.05,pop
12232,118.007,pop
12233,123.975,pop
12234,124.023,pop
12235,141.986,pop
12236,129.963,pop
12237,125.999,pop
12238,107.017,pop
12239,109.989,pop
12240,106.025,pop
12241,128.067,pop
12242,123.955,pop
12243,109.897,pop
12244,108.98,pop
12245,145.009,pop
12248,100.005,pop
12249,82.318,pop
12250,104.978,pop
12251,156.021,pop
12252,100.064,pop
12253,165.474,pop
12254,95.052,pop
12255,159.982,pop
12256,74.824,pop
12297,101.985,pop
12298,140.024,pop
12299,104.964,pop
12300,147.01,pop
12301,105.023,pop
12302,99.629,pop
12303,107.048,pop
12304,121.982,pop
12305,126.914,pop
12306,124.938,pop
12307,122.978,pop
12308,123.992,pop
12309,123.997,pop
12310,160.089,pop
12312,128.024,pop
12313,139.024,pop
12314,99.97,pop
12315,96.971,pop
12316,139.938,pop
12317,74.995,pop
12318,89.976,pop
12319,118.972,pop
12320,107.002,pop
12321,103.503,pop
12322,164.946,pop
12323,128.047,pop
12324,90.054,pop
12325,92.008,pop
12326,122.001,pop
12327,121.054,pop
12328,123.004,pop
12329,114.013,pop
12330,80.059,pop
12331,117.969,pop
12332,126.038,pop
12333,122.973,pop
12334,123.008,pop
12335,120.018,pop
12336,150.077,pop
12337,105.025,pop
12338,109.989,pop
12339,99.962,pop
12340,105.987,pop
12341,95.011,pop
12342,116.99,pop
12343,101.985,pop
12344,128.075,pop
12345,140.175,pop
12346,119.992,pop
12347,94.984,pop
12348,123.991,pop
12349,115.077,pop
12350,123.978,pop
12351,123.945,pop
12352,125.045,pop
12353,124.932,pop
12354,124.007,pop
12355,110.0,pop
12356,125.989,pop
12357,128.144,pop
12358,124.263,pop
12359,117.019,pop
12361,142.016,pop
12362,114.017,pop
12363,122.0,pop
12364,174.082,pop
12365,147.96,pop
12366,172.04,pop
12367,194.025,pop
12371,100.018,pop
12372,162.91,pop
12522,128.008,pop
12523,118.208,pop
12524,138.713,pop
12525,133.99,pop
12526,149.962,pop
12533,176.044,pop
12534,120.274,pop
12535,184.024,pop
12536,176.647,pop
12537,159.779,pop
12538,143.051,pop
12539,126.212,pop
12540,119.963,pop
12541,131.959,pop
12542,74.989,pop
12543,136.245,pop
12544,151.99,pop
12545,82.002,pop
12546,128.047,pop
12547,144.247,pop
12548,154.071,pop
12549,138.18,pop
12550,95.842,pop
12551,140.902,pop
12552,118.421,pop
12553,103.06,pop
12554,123.865,pop
12555,131.922,pop
12556,167.084,pop
12557,107.938,pop
12558,162.272,pop
12559,164.267,pop
12560,124.007,pop
12561,122.055,pop
12562,190.024,pop
12563,154.961,pop
12564,138.158,pop
12573,146.046,pop
12574,131.435,pop
12609,165.047,pop
12610,124.913,pop
12611,155.131,pop
12612,138.063,pop
12613,120.032,pop
12614,146.525,pop
13035,121.091,pop
13036,125.111,pop
13037,133.762,pop
13038,124.981,pop
13039,120.713,pop
13040,128.03,pop
13041,146.992,pop
13046,97.8,pop
13047,152.876,pop
13048,126.234,pop
13049,129.844,pop
13050,132.96,pop
13051,123.036,pop
13052,136.424,pop
13053,119.186,pop
13054,135.903,pop
13055,146.483,pop
13059,116.055,pop
13060,122.168,pop
13061,161.247,pop
13062,139.994,pop
13063,120.141,pop
13064,135.547,pop
13065,176.664,pop
13066,115.689,pop
13067,129.459,pop
13068,121.079,pop
13069,107.41,pop
13070,120.37,pop
13071,130.059,pop
13072,133.362,pop
13073,117.539,pop
13074,131.876,pop
13075,133.019,pop
13076,125.352,pop
13077,127.861,pop
13078,128.679,pop
13079,143.29,pop
13080,128.179,pop
13081,130.418,pop
13082,125.83,pop
13083,143.333,pop
13084,145.271,pop
13085,122.262,pop
13086,128.494,pop
13087,118.829,pop
13088,136.275,pop
13089,109.377,pop
13090,130.699,pop
13091,136.796,pop
13092,129.663,pop
13093,121.931,pop
13094,129.296,pop
13095,113.804,pop
13096,120.874,pop
13097,129.032,pop
13098,103.199,pop
13099,113.705,pop
13100,116.984,pop
13101,122.914,pop
13102,128.182,pop
13103,126.275,pop
13104,135.885,pop
13105,81.329,pop
13106,106.08,pop
13107,140.012,pop
13108,120.577,pop
13109,134.149,pop
13110,143.962,pop
13111,131.935,pop
13112,117.7,pop
13113,156.02,pop
13114,134.586,pop
13115,111.975,pop
13116,135.568,pop
13117,134.072,pop
13124,91.514,pop
13125,132.991,pop
13126,127.031,pop
13127,140.022,pop
13128,142.959,pop
13129,140.012,pop
13130,134.974,pop
13131,136.004,pop
13132,110.004,pop
13191,99.983,pop
13192,132.003,pop
13193,124.056,pop
13194,129.993,pop
13195,114.985,pop
13196,128.018,pop
13197,165.771,pop
13198,129.999,pop
13199,124.986,pop
13200,126.01,pop
13201,130.039,pop
13202,126.999,pop
13203,134.996,pop
13204,125.929,pop
13205,142.01,pop
13206,91.497,pop
13207,138.047,pop
13216,132.005,pop
13217,139.98,pop
13218,156.308,pop
13219,181.324,pop
13220,126.122,pop
13221,127.023,pop
13222,128.065,pop
13223,123.945,pop
13224,180.145,pop
13225,138.007,pop
13226,140.048,pop
13227,140.011,pop
13228,125.997,pop
13229,105.012,pop
13230,135.008,pop
13231,139.987,pop
13232,100.022,pop
13233,97.436,pop
13234,130.035,pop
13235,133.964,pop
13236,97.069,pop
13237,115.696,pop
13238,140.065,pop
13239,112.005,pop
13240,126.97,pop
13241,135.001,pop
13242,129.997,pop
13243,125.009,pop
13244,142.041,pop
13245,91.988,pop
13246,133.007,pop
13247,148.03,pop
13248,94.016,pop
13249,139.979,pop
13250,139.991,pop
13251,144.234,pop
13252,119.989,pop
13253,109.995,pop
13254,124.009,pop
13255,180.013,pop
13256,104.009,pop
13257,129.912,pop
13258,150.078,pop
13259,135.998,pop
13260,161.928,pop
13261,170.084,pop
13262,150.013,pop
13263,148.075,pop
13264,96.045,pop
13265,87.984,pop
13266,133.969,pop
13267,86.097,pop
13268,99.091,pop
13269,133.005,pop
13270,133.473,pop
13271,147.768,pop
13272,126.018,pop
13273,109.989,pop
13274,108.968,pop
13275,73.003,pop
13276,129.003,pop
13277,92.428,pop
13278,116.685,pop
13279,193.1,pop
13280,148.176,pop
13281,94.987,pop
13282,112.398,pop
13283,169.209,pop
13284,120.006,pop
13285,111.037,pop
13286,132.172,pop
13287,106.678,pop
13288,120.038,pop
13289,128.026,pop
13290,103.022,pop
13291,81.298,pop
13292,105.003,pop
13293,111.036,pop
13294,121.485,pop
13295,92.056,pop
13296,130.051,pop
13297,134.395,pop
13298,118.092,pop
13299,201.861,pop
13300,127.981,pop
13301,106.985,pop
13302,129.716,pop
13303,171.378,pop
13304,108.787,pop
13305,136.719,pop
13306,97.409,pop
13307,106.963,pop
13308,88.03,pop
13309,95.846,pop
13310,128.103,pop
13311,138.858,pop
13312,90.014,pop
13313,111.485,pop
13314,124.005,pop
13315,129.073,pop
13316,104.66,pop
13317,146.993,pop
13318,144.943,pop
13319,110.946,pop
13320,122.996,pop
13321,122.44,pop
13322,136.465,pop
13323,133.896,pop
13324,79.273,pop
13325,144.552,pop
13326,100.012,pop
13327,108.486,pop
13328,126.113,pop
13329,159.621,pop
13330,131.165,pop
13331,168.766,pop
13332,130.276,pop
13333,77.069,pop
13334,103.759,pop
13335,177.679,pop
13336,86.063,pop
13337,89.983,pop
13338,81.204,pop
13339,124.945,pop
13340,114.984,pop
13353,135.154,pop
13354,108.329,pop
13783,97.085,pop
13789,115.009,pop
13790,126.002,pop
13791,120.017,pop
13792,99.188,pop
13793,96.044,pop
13794,98.024,pop
13795,105.021,pop
13797,99.904,pop
13798,172.175,pop
13799,105.027,pop
13800,133.917,pop
13801,110.125,pop
13802,124.048,pop
13803,152.644,pop
13804,100.014,pop
13805,108.005,pop
13806,153.054,pop
13807,90.0,pop
13808,125.898,pop
13809,78.27,pop
13810,114.965,pop
13811,104.998,pop
13812,95.878,pop
13813,104.982,pop
13814,133.107,pop
13815,120.058,pop
13816,129.9,pop
13817,145.058,pop
13818,87.969,pop
13819,159.915,pop
13820,75.004,pop
13821,160.007,pop
13822,181.994,pop
13823,94.928,pop
13824,117.973,pop
13825,179.666,pop
13826,75.892,pop
13827,110.043,pop
13828,102.075,pop
13829,91.998,pop
13830,90.246,pop
13831,186.066,pop
13832,163.834,pop
13833,91.964,pop
13834,94.669,pop
13835,91.971,pop
13836,100.002,pop
13837,128.041,pop
13838,125.995,pop
13839,137.028,pop
13840,150.035,pop
13841,84.637,pop
13842,119.907,pop
13843,124.914,pop
13844,127.026,pop
13845,150.03,pop
13846,127.999,pop
13847,143.621,pop
13848,96.989,pop
13849,102.924,pop
13850,119.959,pop
13851,108.007,pop
13852,121.011,pop
13853,101.654,pop
14458,122.917,pop
14459,138.058,pop
14460,177.718,pop
14461,119.884,pop
14462,106.046,pop
14463,157.987,pop
14464,109.128,pop
14465,77.983,pop
14471,166.598,pop
14472,79.064,pop
14473,139.967,pop
14474,76.918,pop
14475,140.021,pop
14476,100.037,pop
14477,92.99,pop
14478,85.201,pop
14479,99.991,pop
14480,79.98,pop
14481,99.77,pop
14482,79.967,pop
14483,169.886,pop
14484,119.812,pop
14485,123.985,pop
14486,78.96,pop
14487,99.912,pop
14488,199.895,pop
14489,108.067,pop
14490,91.0,pop
14491,106.023,pop
14492,76.445,pop
14493,180.077,pop
14494,160.081,pop
14495,97.977,pop
14496,124.964,pop
14497,110.011,pop
14498,77.791,pop
14499,115.941,pop
14500,145.056,pop
14501,148.13,pop
14502,120.065,pop
14503,103.007,pop
14504,134.018,pop
14505,169.977,pop
14506,96.997,pop
14507,136.029,pop
14508,122.053,pop
14509,124.987,pop
14510,102.012,pop
14511,93.994,pop
14512,103.025,pop
14513,127.971,pop
14514,97.018,pop
14515,81.966,pop
14516,160.079,pop
14517,130.074,pop
14518,95.944,pop
14519,146.032,pop
14520,90.523,pop
14521,103.409,pop
14522,126.753,pop
14523,76.015,pop
14524,95.014,pop
14525,104.967,pop
14526,76.056,pop
14527,160.019,pop
14528,183.577,pop
14529,140.017,pop
14530,109.446,pop
14531,87.017,pop
14532,137.935,pop
14533,99.972,pop
14534,109.973,pop
14535,80.013,pop
14536,90.932,pop
14537,85.386,pop
14550,95.497,pop
14742,93.125,pop
14743,76.991,pop
14744,149.87,pop
15197,108.022,pop
15198,108.012,pop
15199,108.009,pop
15200,119.981,pop
15201,82.523,pop
15202,85.999,pop
15203,103.967,pop
15204,79.994,pop
15205,143.044,pop
15206,92.097,pop
15207,113.975,pop
15208,96.916,pop
15209,96.98,pop
15210,94.092,pop
15336,128.006,pop
15337,108.061,pop
15338,122.913,pop
15339,117.7,pop
15340,133.031,pop
15341,104.978,pop
15342,119.988,pop
15343,116.911,pop
15344,84.947,pop
15375,97.977,pop
15385,110.955,pop
15386,96.072,pop
15387,139.028,pop
15388,115.006,pop
15399,129.015,pop
15409,97.005,pop
15410,125.974,pop
15411,169.865,pop
15428,123.084,pop
15429,104.036,pop
15430,120.001,pop
15431,111.939,pop
15432,119.955,pop
15433,105.076,pop
15447,122.969,pop
15493,75.972,pop
15494,132.854,pop
15495,129.261,pop
15496,143.04,pop
15497,174.084,pop
15498,114.032,pop
15499,180.117,pop
15500,105.93,pop
15501,100.968,pop
15502,75.008,pop
15512,95.976,pop
15513,114.948,pop
15514,108.038,pop
15560,167.882,pop
15561,136.069,pop
15562,103.073,pop
15563,136.986,pop
15564,117.679,pop
15570,120.028,pop
15571,157.184,pop
15572,100.023,pop
15573,120.021,pop
15574,121.07,pop
15575,118.449,pop
15576,124.982,pop
15577,137.008,pop
15578,145.034,pop
15579,180.043,pop
15580,147.625,pop
15581,118.096,pop
15582,75.003,pop
15583,126.505,pop
15584,105.006,pop
15585,164.146,pop
15586,92.963,pop
15587,99.978,pop
15600,177.895,pop
15601,166.31,pop
15602,158.038,pop
15603,134.128,pop
15604,102.071,pop
15605,120.027,pop
15606,150.038,pop
15607,160.033,pop
15614,79.77,pop
15615,140.023,pop
15682,97.017,pop
15683,82.764,pop
15684,110.005,pop
15685,125.988,pop
15686,137.958,pop
15687,144.077,pop
15688,133.957,pop
15707,89.975,pop
15708,93.043,pop
15709,129.95,pop
15873,142.03,pop
15874,136.041,pop
15875,120.028,pop
15876,170.017,pop
15877,121.102,pop
15878,113.01,pop
15888,165.009,pop
15889,150.831,pop
15890,125.556,pop
15891,107.065,pop
15892,109.945,pop
15893,86.959,pop
15894,97.104,pop
15900,87.968,pop
15901,120.035,pop
15902,85.994,pop
15903,85.017,pop
15904,122.016,pop
15905,115.013,pop
15906,100.007,pop
15907,112.009,pop
15908,187.981,pop
15909,87.92,pop
15910,147.163,pop
15911,172.176,pop
15912,97.02,pop
15913,89.999,pop
15914,114.993,pop
15915,124.016,pop
15916,119.979,pop
15917,117.024,pop
15918,152.323,pop
15919,155.949,pop
15920,106.994,pop
15921,129.036,pop
15922,119.973,pop
15923,102.002,pop
15924,121.023,pop
15925,145.939,pop
15926,171.029,pop
15927,100.001,pop
15928,126.017,pop
15929,102.8,pop
15930,159.172,pop
15931,120.076,pop
15932,99.426,pop
15933,125.035,pop
15934,121.032,pop
15935,126.007,pop
15936,137.906,pop
15937,107.001,pop
15941,143.89,pop
15942,96.992,pop
15943,123.998,pop
15944,117.906,pop
15945,110.449,pop
15946,118.969,pop
15947,122.008,pop
15948,126.988,pop
15951,108.839,pop
15952,117.357,pop
15953,91.988,pop
15954,94.131,pop
15955,123.01,pop
15956,129.967,pop
15957,175.895,pop
15958,109.022,pop
15959,122.719,pop
15960,129.395,pop
15961,123.498,pop
15962,113.031,pop
16063,81.008,pop
16064,80.025,pop
16065,80.01,pop
16066,162.019,pop
16067,147.455,pop
16068,155.649,pop
16069,95.123,pop
16070,108.014,pop
16071,120.004,pop
16072,137.196,pop
16073,111.017,pop
16074,86.992,pop
16075,130.11,pop
16076,118.003,pop
16077,175.242,pop
16149,78.965,pop
16150,92.997,pop
16151,107.282,pop
16152,96.015,pop
16153,102.988,pop
16154,90.961,pop
16155,171.938,pop
16156,99.997,pop
16157,115.03,pop
16158,127.958,pop
16159,105.012,pop
16160,95.771,pop
16161,90.017,pop
16162,83.203,pop
16163,145.01,pop
16164,94.918,pop
16165,89.975,pop
16166,102.997,pop
16167,120.015,pop
16168,96.99,pop
16169,84.009,pop
16170,120.22,pop
16171,100.028,pop
16172,153.045,pop
16173,167.064,pop
16174,82.989,pop
16175,95.958,pop
16176,91.777,pop
16177,169.28,pop
16178,124.04,pop
16179,185.132,pop
16180,90.831,pop
16181,107.996,pop
16182,149.937,pop
16183,78.477,pop
16184,117.942,pop
16185,116.005,pop
16186,91.054,pop
16187,109.979,pop
16188,130.985,pop
16189,105.585,pop
16190,95.039,pop
16191,125.03,pop
16192,91.874,pop
16193,120.015,pop
16194,126.016,pop
16195,119.982,pop
16196,104.877,pop
16197,77.006,pop
16198,101.866,pop
16199,111.988,pop
16200,182.141,pop
16201,113.014,pop
16204,176.112,pop
16205,107.062,pop
16206,118.964,pop
16207,143.0,pop
16208,97.993,pop
16209,130.99,pop
16216,96.0,pop
16217,116.286,pop
16218,96.003,pop
16219,119.98,pop
16220,170.065,pop
16221,104.923,pop
16222,123.687,pop
16223,96.734,pop
16224,76.046,pop
16225,89.801,pop
16226,142.092,pop
16227,132.994,pop
16228,109.008,pop
16229,119.983,pop
16230,100.536,pop
16233,79.954,pop
16234,125.979,pop
16235,146.032,pop
16236,113.235,pop
16237,108.903,pop
16238,129.908,pop
16239,101.002,pop
16240,74.421,pop
16241,173.782,pop
16242,131.688,pop
16243,81.888,pop
16244,91.02,pop
16245,106.532,pop
16246,93.025,pop
16247,84.927,pop
16248,149.879,pop
16249,89.997,pop
16250,74.931,pop
16251,169.773,pop
16252,115.052,pop
16253,120.012,pop
16254,107.009,pop
16255,94.999,pop
16256,182.092,pop
16257,95.978,pop
16258,102.033,pop
16259,97.95,pop
16260,120.046,pop
16261,150.455,pop
16262,185.044,pop
16263,169.975,pop
16264,100.034,pop
16265,84.941,pop
16266,110.022,pop
16267,163.963,pop
16268,110.047,pop
16269,97.016,pop
16270,70.007,pop
16271,90.029,pop
16272,90.032,pop
16273,90.957,pop
16274,115.987,pop
16275,101.085,pop
16276,104.026,pop
16277,104.996,pop
16278,98.021,pop
16279,128.068,pop
16280,120.021,pop
16281,130.225,pop
16282,163.977,pop
16283,177.961,pop
16305,120.031,pop
16306,193.948,pop
16307,96.98,pop
16313,106.063,pop
16314,129.142,pop
16315,147.347,pop
16316,184.047,pop
16317,136.012,pop
16318,124.011,pop
16319,116.029,pop
16320,132.03,pop
16321,133.034,pop
16322,121.075,pop
16323,115.082,pop
16324,131.12,pop
16325,125.002,pop
16326,90.017,pop
16327,101.973,pop
16328,137.427,pop
16361,122.244,pop
16362,135.003,pop
16363,123.991,pop
16364,89.997,pop
16365,130.518,pop
16366,124.989,pop
16367,143.132,pop
16368,83.608,pop
16510,127.949,pop
16511,139.432,pop
16512,126.044,pop
16513,116.073,pop
16514,101.018,pop
16515,104.884,pop
16516,100.001,pop
16519,69.399,pop
16520,89.976,pop
16521,100.052,pop
16522,101.965,pop
16523,119.0,pop
16524,110.001,pop
16525,203.681,pop
16600,199.767,pop
16601,99.635,pop
16602,127.041,pop
16623,160.02,pop
16624,173.793,pop
16625,104.987,pop
16626,134.066,pop
16627,131.931,pop
16628,144.833,pop
16629,126.035,pop
16630,100.012,pop
16631,117.952,pop
16632,104.941,pop
16633,196.093,pop
16634,103.885,pop
16635,134.955,pop
16636,104.013,pop
16637,128.035,pop
16638,127.937,pop
16648,99.989,pop
16649,105.017,pop
16650,129.998,pop
16651,90.066,pop
16652,104.709,pop
16653,179.965,pop
16654,97.99,pop
16655,88.931,pop
16656,159.803,pop
16743,107.991,pop
16744,120.012,pop
16745,137.957,pop
16749,150.104,pop
16750,99.986,pop
16751,119.041,pop
16752,189.891,pop
16753,117.973,pop
16764,102.002,pop
16765,121.972,pop
16766,100.054,pop
16767,91.009,pop
16768,116.991,pop
16769,99.968,pop
16770,121.996,pop
16771,124.08,pop
16794,90.037,pop
16795,95.04,pop
16796,176.112,pop
16876,98.064,pop
16877,108.005,pop
16878,144.937,pop
16879,168.073,pop
17095,108.764,pop
17560,139.986,pop
17567,96.975,pop
17568,102.635,pop
17569,132.056,pop
17571,145.91,pop
17572,107.983,pop
17573,136.923,pop
17574,118.011,pop
17575,139.981,pop
17576,123.954,pop
17577,120.963,pop
17579,119.98,pop
17580,117.038,pop
17581,160.02,pop
17582,132.431,pop
17583,120.039,pop
17584,108.016,pop
17585,129.983,pop
17586,144.971,pop
17587,99.978,pop
17593,119.967,pop
17596,120.07,pop
17597,102.979,pop
17598,107.012,pop
17599,135.013,pop
17600,172.17,pop
17601,100.024,pop
17603,120.036,pop
17604,94.028,pop
17605,126.028,pop
17606,122.028,pop
17607,99.904,pop
17608,118.015,pop
17609,99.997,pop
17610,94.956,pop
17611,115.031,pop
17612,119.968,pop
17613,125.982,pop
17614,121.996,pop
17615,96.028,pop
17616,113.956,pop
17617,130.043,pop
17618,126.072,pop
17619,124.93,pop
17620,106.918,pop
17621,121.933,pop
17622,97.988,pop
17623,124.086,pop
17624,117.986,pop
17678,85.951,pop
17716,100.014,pop
17718,119.993,pop
17719,99.011,pop
17720,118.907,pop
17721,86.943,pop
17722,130.045,pop
17723,115.992,pop
17725,94.964,pop
17726,129.979,pop
17727,158.021,pop
17728,91.689,pop
17729,79.503,pop
17730,122.01,pop
17769,130.042,pop
17770,117.597,pop
17771,74.467,pop
17772,128.006,pop
17773,98.024,pop
17774,164.078,pop
17775,92.294,pop
17776,105.036,pop
