,duration,playlist_genre
12560,221,pop
12561,212,pop
12562,204,pop
12563,177,pop
12564,201,pop
12573,211,pop
12574,323,pop
12609,205,pop
12610,216,pop
12611,201,pop
12612,244,pop
12613,189,pop
12614,232,pop
13035,466,pop
13036,269,pop
13037,314,pop
13038,322,pop
13039,245,pop
13040,306,pop
13041,302,pop
13046,235,pop
13047,237,pop
13048,248,pop
13049,236,pop
13050,340,pop
13051,302,pop
13052,245,pop
13053,258,pop
13054,238,pop
13055,388,pop
13059,205,pop
13060,274,pop
13061,301,pop
13062,295,pop
13063,317,pop
13064,220,pop
13065,201,pop
13066,257,pop
13067,269,pop
13068,295,pop
13069,230,pop
13070,289,pop
13071,294,pop
13072,243,pop
13073,193,pop
13074,238,pop
13075,263,pop
13076,397,pop
13077,197,pop
13078,211,pop
13079,212,pop
13080,240,pop
13081,449,pop
13082,257,pop
13083,295,pop
13084,215,pop
13085,318,pop
13086,272,pop
13087,257,pop
13088,242,pop
13089,386,pop
13090,168,pop
13091,215,pop
13092,358,pop
13093,405,pop
13094,260,pop
13095,213,pop
13096,243,pop
13097,235,pop
13098,326,pop
13099,240,pop
13100,270,pop
13101,230,pop
13102,222,pop
13103,233,pop
13104,265,pop
13105,212,pop
13106,288,pop
13107,260,pop
13108,289,pop
13109,224,pop
13110,326,pop
13111,227,pop
13112,357,pop
13113,233,pop
13114,303,pop
13115,340,pop
13116,256,pop
13117,278,pop
13124,188,pop
13125,381,pop
13126,290,pop
13127,252,pop
13128,269,pop
13129,262,pop
13130,261,pop
13131,304,pop
13132,282,pop
13191,210,pop
13192,268,pop
13193,274,pop
13194,272,pop
13195,397,pop
13196,241,pop
13197,332,pop
13198,317,pop
13199,314,pop
13200,329,pop
13201,316,pop
13202,292,pop
13203,296,pop
13204,371,pop
13205,233,pop
13206,291,pop
13207,257,pop
13216,243,pop
13217,286,pop
13218,235,pop
13219,229,pop
13220,184,pop
13221,210,pop
13222,192,pop
13223,367,pop
13224,286,pop
13225,264,pop
13226,303,pop
13227,234,pop
13228,256,pop
13229,395,pop
13230,310,pop
13231,273,pop
13232,237,pop
13233,368,pop
13234,214,pop
13235,416,pop
13236,285,pop
13237,213,pop
13238,361,pop
13239,266,pop
13240,221,pop
13241,335,pop
13242,286,pop
13243,309,pop
13244,334,pop
13245,246,pop
13246,413,pop
13247,201,pop
13248,382,pop
13249,341,pop
13250,217,pop
13251,154,pop
13252,282,pop
13253,335,pop
13254,337,pop
13255,294,pop
13256,224,pop
13257,321,pop
13258,229,pop
13259,355,pop
13260,206,pop
13261,306,pop
13262,224,pop
13263,278,pop
13264,222,pop
13265,236,pop
13266,333,pop
13267,297,pop
13268,304,pop
13269,307,pop
13270,343,pop
13271,283,pop
13272,310,pop
13273,268,pop
13274,232,pop
13275,217,pop
13276,194,pop
13277,260,pop
13278,224,pop
13279,233,pop
13280,242,pop
13281,174,pop
13282,349,pop
13283,227,pop
13284,160,pop
13285,342,pop
13286,285,pop
13287,247,pop
13288,203,pop
13289,228,pop
13290,204,pop
13291,232,pop
13292,248,pop
13293,152,pop
13294,184,pop
13295,252,pop
13296,189,pop
13297,262,pop
13298,220,pop
13299,274,pop
13300,319,pop
13301,263,pop
13302,221,pop
13303,281,pop
13304,260,pop
13305,240,pop
13306,328,pop
13307,164,pop
13308,238,pop
13309,193,pop
13310,196,pop
13311,258,pop
13312,256,pop
13313,226,pop
13314,255,pop
13315,223,pop
13316,281,pop
13317,179,pop
13318,264,pop
13319,209,pop
13320,211,pop
13321,238,pop
13322,346,pop
13323,187,pop
13324,424,pop
13325,305,pop
13326,216,pop
13327,241,pop
13328,229,pop
13329,205,pop
13330,252,pop
13331,155,pop
13332,269,pop
13333,256,pop
13334,249,pop
13335,264,pop
13336,328,pop
13337,278,pop
13338,304,pop
13339,280,pop
13340,154,pop
13353,221,pop
13354,239,pop
13783,230,pop
13789,177,pop
13790,246,pop
13791,223,pop
13792,241,pop
13793,189,pop
13794,202,pop
13795,215,pop
13797,224,pop
13798,209,pop
13799,205,pop
13800,200,pop
13801,228,pop
13802,208,pop
13803,183,pop
13804,186,pop
13805,195,pop
13806,252,pop
13807,194,pop
13808,218,pop
13809,196,pop
13810,174,pop
13811,222,pop
13812,220,pop
13813,195,pop
13814,187,pop
13815,209,pop
13816,182,pop
13817,233,pop
13818,226,pop
13819,282,pop
13820,201,pop
13821,256,pop
13822,202,pop
13823,234,pop
13824,245,pop
13825,175,pop
13826,220,pop
13827,204,pop
13828,212,pop
13829,213,pop
13830,217,pop
13831,192,pop
13832,225,pop
13833,208,pop
13834,205,pop
13835,266,pop
13836,230,pop
13837,229,pop
13838,264,pop
13839,230,pop
13840,188,pop
13841,187,pop
13842,233,pop
13843,178,pop
13844,237,pop
13845,204,pop
13846,230,pop
13847,204,pop
13848,204,pop
13849,162,pop
13850,180,pop
13851,188,pop
13852,258,pop
13853,204,pop
14458,233,pop
14459,284,pop
14460,143,pop
14461,180,pop
14462,204,pop
14463,164,pop
14464,195,pop
14465,184,pop
14471,200,pop
14472,226,pop
14473,274,pop
14474,229,pop
14475,142,pop
14476,207,pop
14477,176,pop
14478,177,pop
14479,194,pop
14480,250,pop
14481,178,pop
14482,198,pop
14483,163,pop
14484,201,pop
14485,159,pop
14486,197,pop
14487,147,pop
14488,187,pop
14489,178,pop
14490,205,pop
14491,220,pop
14492,217,pop
14493,258,pop
14494,204,pop
14495,185,pop
14496,181,pop
14497,275,pop
14498,133,pop
14499,256,pop
14500,235,pop
14501,183,pop
14502,217,pop
14503,208,pop
14504,212,pop
14505,184,pop
14506,194,pop
14507,180,pop
14508,218,pop
14509,222,pop
14510,186,pop
14511,223,pop
14512,183,pop
14513,255,pop
14514,183,pop
14515,214,pop
14516,126,pop
14517,171,pop
14518,212,pop
14519,207,pop
14520,200,pop
14521,213,pop
14522,188,pop
14523,197,pop
14524,218,pop
14525,206,pop
14526,235,pop
14527,207,pop
14528,188,pop
14529,174,pop
14530,186,pop
14531,151,pop
14532,211,pop
14533,181,pop
14534,172,pop
14535,159,pop
14536,192,pop
14537,196,pop
14550,206,pop
14742,178,pop
14743,211,pop
14744,203,pop
15197,271,pop
15198,218,pop
15199,261,pop
15200,339,pop
15201,196,pop
15202,194,pop
15203,149,pop
15204,192,pop
15205,210,pop
15206,141,pop
15207,287,pop
15208,261,pop
15209,187,pop
15210,273,pop
15336,226,pop
15337,193,pop
15338,201,pop
15339,241,pop
15340,201,pop
15341,244,pop
15342,133,pop
15343,182,pop
15344,277,pop
15375,191,pop
15385,197,pop
15386,150,pop
15387,285,pop
15388,196,pop
15399,205,pop
15409,195,pop
15410,196,pop
15411,198,pop
15428,179,pop
15429,262,pop
15430,200,pop
15431,182,pop
15432,208,pop
15433,175,pop
15447,237,pop
15493,149,pop
15494,173,pop
15495,186,pop
15496,198,pop
15497,193,pop
15498,190,pop
15499,267,pop
15500,215,pop
15501,203,pop
15502,192,pop
15512,159,pop
15513,224,pop
15514,225,pop
15560,197,pop
15561,243,pop
15562,174,pop
15563,209,pop
15564,227,pop
15570,199,pop
15571,179,pop
15572,174,pop
15573,193,pop
15574,245,pop
15575,245,pop
15576,211,pop
15577,182,pop
15578,177,pop
15579,239,pop
15580,208,pop
15581,214,pop
15582,207,pop
15583,221,pop
15584,170,pop
15585,201,pop
15586,249,pop
15587,200,pop
15600,185,pop
15601,196,pop
15602,219,pop
15603,264,pop
15604,175,pop
15605,198,pop
15606,179,pop
15607,264,pop
15614,214,pop
15615,209,pop
15682,208,pop
15683,223,pop
15684,187,pop
15685,180,pop
15686,181,pop
15687,203,pop
15688,184,pop
15707,214,pop
15708,200,pop
15709,213,pop
15873,284,pop
15874,243,pop
15875,76,pop
15876,237,pop
15877,347,pop
15878,395,pop
15888,269,pop
15889,204,pop
15890,220,pop
15891,242,pop
15892,180,pop
15893,221,pop
15894,196,pop
15900,326,pop
15901,277,pop
15902,297,pop
15903,363,pop
15904,96,pop
15905,340,pop
15906,302,pop
15907,465,pop
15908,366,pop
15909,233,pop
15910,208,pop
15911,265,pop
15912,232,pop
15913,337,pop
15914,172,pop
15915,320,pop
15916,296,pop
15917,309,pop
15918,322,pop
15919,151,pop
15920,227,pop
15921,336,pop
15922,331,pop
15923,247,pop
15924,122,pop
15925,238,pop
15926,216,pop
15927,233,pop
15928,315,pop
15929,219,pop
15930,142,pop
15931,256,pop
15932,281,pop
15933,286,pop
15934,214,pop
15935,383,pop
15936,177,pop
15937,256,pop
15941,409,pop
15942,225,pop
15943,245,pop
15944,395,pop
15945,265,pop
15946,223,pop
15947,384,pop
15948,257,pop
15951,295,pop
15952,234,pop
15953,218,pop
15954,325,pop
15955,366,pop
15956,264,pop
15957,281,pop
15958,270,pop
15959,361,pop
15960,478,pop
15961,439,pop
15962,271,pop
16063,181,pop
16064,367,pop
16065,108,pop
16066,213,pop
16067,222,pop
16068,144,pop
16069,210,pop
16070,190,pop
16071,276,pop
16072,197,pop
16073,184,pop
16074,266,pop
16075,180,pop
16076,303,pop
16077,138,pop
16149,234,pop
16150,266,pop
16151,199,pop
16152,199,pop
16153,324,pop
16154,256,pop
16155,314,pop
16156,255,pop
16157,253,pop
16158,163,pop
16159,205,pop
16160,237,pop
16161,224,pop
16162,156,pop
16163,247,pop
16164,197,pop
16165,221,pop
16166,215,pop
16167,228,pop
16168,228,pop
16169,160,pop
16170,243,pop
16171,196,pop
16172,169,pop
16173,194,pop
16174,261,pop
16175,263,pop
16176,213,pop
16177,263,pop
16178,160,pop
16179,207,pop
16180,191,pop
16181,195,pop
16182,203,pop
16183,181,pop
16184,197,pop
16185,201,pop
16186,147,pop
16187,279,pop
16188,191,pop
16189,239,pop
16190,208,pop
16191,243,pop
16192,166,pop
16193,213,pop
16194,210,pop
16195,219,pop
16196,368,pop
16197,207,pop
16198,260,pop
16199,281,pop
16200,263,pop
16201,250,pop
16204,358,pop
16205,219,pop
16206,166,pop
16207,204,pop
16208,230,pop
16209,227,pop
16216,205,pop
16217,272,pop
16218,230,pop
16219,207,pop
16220,297,pop
16221,186,pop
16222,235,pop
16223,286,pop
16224,290,pop
16225,311,pop
16226,258,pop
16227,227,pop
16228,322,pop
16229,309,pop
16230,228,pop
16233,248,pop
16234,241,pop
16235,315,pop
16236,289,pop
16237,235,pop
16238,214,pop
16239,280,pop
16240,195,pop
16241,253,pop
16242,195,pop
16243,292,pop
16244,257,pop
16245,197,pop
16246,196,pop
16247,140,pop
16248,181,pop
16249,168,pop
16250,129,pop
16251,144,pop
16252,255,pop
16253,270,pop
16254,270,pop
16255,368,pop
16256,448,pop
16257,236,pop
16258,184,pop
16259,239,pop
16260,193,pop
16261,180,pop
16262,168,pop
16263,263,pop
16264,172,pop
16265,242,pop
16266,204,pop
16267,209,pop
16268,195,pop
16269,213,pop
16270,234,pop
16271,239,pop
16272,206,pop
16273,217,pop
16274,238,pop
16275,210,pop
16276,225,pop
16277,224,pop
16278,208,pop
16279,188,pop
16280,309,pop
16281,219,pop
16282,239,pop
16283,240,pop
16305,316,pop
16306,161,pop
16307,241,pop
16313,340,pop
16314,466,pop
16315,207,pop
16316,158,pop
16317,220,pop
16318,373,pop
16319,267,pop
16320,284,pop
16321,209,pop
16322,330,pop
16323,253,pop
16324,289,pop
16325,229,pop
16326,379,pop
16327,349,pop
16328,229,pop
16361,267,pop
16362,202,pop
16363,405,pop
16364,242,pop
16365,321,pop
16366,464,pop
16367,248,pop
16368,316,pop
16510,222,pop
16511,250,pop
16512,214,pop
16513,209,pop
16514,223,pop
16515,231,pop
16516,204,pop
16519,239,pop
16520,211,pop
16521,198,pop
16522,197,pop
16523,218,pop
16524,199,pop
16525,212,pop
16600,206,pop
16601,215,pop
16602,184,pop
16623,219,pop
16624,216,pop
16625,198,pop
16626,206,pop
16627,215,pop
16628,246,pop
16629,199,pop
16630,228,pop
16631,192,pop
16632,220,pop
16633,247,pop
16634,195,pop
16635,201,pop
16636,209,pop
16637,227,pop
16638,206,pop
16648,181,pop
16649,214,pop
16650,239,pop
16651,193,pop
16652,194,pop
16653,191,pop
16654,191,pop
16655,228,pop
16656,208,pop
16743,166,pop
16744,217,pop
16745,248,pop
16749,206,pop
16750,223,pop
16751,225,pop
16752,237,pop
16753,245,pop
16764,221,pop
16765,195,pop
16766,214,pop
16767,221,pop
16768,188,pop
16769,220,pop
16770,199,pop
16771,247,pop
16794,183,pop
16795,210,pop
16796,189,pop
16876,216,pop
16877,203,pop
16878,194,pop
16879,225,pop
17095,195,pop
17560,142,pop
17567,173,pop
17568,196,pop
17569,212,pop
17571,200,pop
17572,197,pop
17573,182,pop
17574,174,pop
17575,264,pop
17576,194,pop
17577,245,pop
17579,172,pop
17580,246,pop
17581,161,pop
17582,315,pop
17583,229,pop
17584,182,pop
17585,170,pop
17586,204,pop
17587,196,pop
17593,246,pop
17596,228,pop
17597,224,pop
17598,238,pop
17599,270,pop
17600,214,pop
17601,256,pop
17603,208,pop
17604,206,pop
17605,201,pop
17606,155,pop
17607,224,pop
17608,216,pop
17609,221,pop
17610,281,pop
17611,171,pop
17612,214,pop
17613,218,pop
17614,192,pop
17615,211,pop
17616,207,pop
17617,183,pop
17618,204,pop
17619,181,pop
17620,222,pop
17621,200,pop
17622,178,pop
17623,210,pop
17624,196,pop
17678,137,pop
17716,254,pop
17718,148,pop
17719,168,pop
17720,231,pop
17721,157,pop
17722,212,pop
17723,192,pop
17725,216,pop
17726,168,pop
17727,224,pop
17728,229,pop
17729,219,pop
17730,187,pop
17769,166,pop
17770,200,pop
17771,252,pop
17772,236,pop
17773,263,pop
17774,181,pop
17775,249,pop
17776,167,pop
17777,221,pop
17778,326,pop
17779,164,pop
17780,203,pop
17781,167,pop
17782,170,pop
17783,164,pop
17784,210,pop
17785,163,pop
17786,202,pop
17787,161,pop
17796,278,pop
17797,220,pop
17798,218,pop
17799,132,pop
17800,133,pop
17801,190,pop
17802,160,pop
17803,236,pop
17804,200,pop
17805,182,pop
17806,181,pop
17807,160,pop
17808,196,pop
17809,282,pop
17810,201,pop
17811,254,pop
17812,186,pop
17813,188,pop
17814,219,pop
17815,198,pop
17816,303,pop
17817,167,pop
17818,202,pop
17819,183,pop
17820,225,pop
17821,172,pop
17822,186,pop
17823,171,pop
17824,209,pop
17825,252,pop
17826,235,pop
17827,179,pop
17829,228,pop
17830,272,pop
17831,240,pop
17832,270,pop
17833,172,pop
17834,256,pop
19077,216,pop
19078,148,pop
19079,167,pop
19080,239,pop
19081,219,pop
19082,171,pop
19083,241,pop
19084,218,pop
19085,203,pop
19086,238,pop
19087,212,pop
19088,209,pop
19089,202,pop
19090,178,pop
19091,173,pop
19092,198,pop
19093,165,pop
19094,184,pop
19095,199,pop
19096,208,pop
19097,203,pop
19098,184,pop
19099,172,pop
19100,171,pop
19101,214,pop
19102,232,pop
19103,196,pop
19104,239,pop
19105,212,pop
19113,214,pop
19114,190,pop
19115,227,pop
19116,176,pop
19117,267,pop
19118,223,pop
19119,199,pop
19120,256,pop
19121,209,pop
19122,193,pop
19123,182,pop
19124,216,pop
19125,180,pop
19126,218,pop
19127,181,pop
19129,179,pop
19130,227,pop
19131,206,pop
19132,205,pop
19133,177,pop
19134,179,pop
19135,194,pop
19136,180,pop
19154,221,pop
19155,175,pop
19156,147,pop
19157,184,pop
19159,169,pop
19189,197,pop
19198,171,pop
19202,198,pop
19203,185,pop
19204,216,pop
19205,227,pop
19206,187,pop
19208,198,pop
19209,191,pop
19210,209,pop
19211,173,pop
19212,197,pop
19213,149,pop
19214,186,pop
19215,197,pop
19221,194,pop
19222,199,pop
19223,316,pop
19224,216,pop
19233,250,pop
19234,198,pop
19235,266,pop
19236,179,pop
19237,164,pop
19238,202,pop
19239,222,pop
19240,211,pop
19241,219,pop
19242,260,pop
19243,325,pop
19244,198,pop
19245,189,pop
19249,239,pop
19250,200,pop
19251,366,pop
19252,181,pop
19253,238,pop
19254,259,pop
19255,197,pop
19256,181,pop
19257,217,pop
19258,207,pop
19259,260,pop
19260,226,pop
19261,204,pop
19262,191,pop
19319,176,pop
19326,215,pop
19328,189,pop
19329,218,pop
19330,193,pop
19331,212,pop
19332,190,pop
19333,210,pop
19334,194,pop
19344,219,pop
19346,162,pop
19347,189,pop
19348,161,pop
19349,199,pop
19353,223,pop
19354,178,pop
19355,194,pop
19356,216,pop
19359,162,pop
19366,214,pop
19367,201,pop
19368,186,pop
19369,205,pop
19370,198,pop
19371,324,pop
19377,246,pop
19379,199,pop
19380,182,pop
19381,192,pop
19416,228,pop
19417,154,pop
19418,171,pop
19419,149,pop
19420,202,pop
19421,184,pop
19422,229,pop
19423,230,pop
19424,182,pop
19425,208,pop
19426,190,pop
19427,216,pop
19428,168,pop
19429,173,pop
19430,214,pop
19431,180,pop
19445,231,pop
19446,178,pop
19447,260,pop
19448,180,pop
19517,316,pop
19522,222,pop
19523,264,pop
19524,211,pop
19525,236,pop
19527,287,pop
19528,239,pop
19529,229,pop
19530,215,pop
19531,270,pop
19564,224,pop
19569,195,pop
19570,283,pop
19571,218,pop
19573,225,pop
19574,219,pop
19577,210,pop
19578,189,pop
19579,198,pop
19580,239,pop
19612,173,pop
19613,189,pop
19787,184,pop
19788,204,pop
19789,167,pop
19790,168,pop
19791,171,pop
19792,250,pop
19793,212,pop
19794,242,pop
19795,220,pop
19796,159,pop
19797,174,pop
19798,235,pop
19799,289,pop
19800,208,pop
19801,240,pop
19802,227,pop
19803,209,pop
19804,304,pop
19805,204,pop
19806,215,pop
19807,220,pop
19808,212,pop
19809,213,pop
19810,248,pop
19811,221,pop
19812,218,pop
19813,227,pop
19814,213,pop
19815,202,pop
19816,237,pop
19817,270,pop
19818,205,pop
19819,208,pop
19820,225,pop
19821,309,pop
19822,228,pop
19823,242,pop
19824,336,pop
19825,225,pop
19826,241,pop
19827,332,pop
19828,252,pop
19829,458,pop
19847,282,pop
19857,209,pop
19865,201,pop
19866,139,pop
19867,158,pop
19868,171,pop
19869,210,pop
19870,185,pop
19871,210,pop
19872,185,pop
19873,197,pop
19874,143,pop
19875,245,pop
19876,204,pop
19877,184,pop
19878,243,pop
19879,165,pop
19880,169,pop
19882,189,pop
19920,183,pop
19922,263,pop
19923,246,pop
19924,228,pop
19925,194,pop
19926,243,pop
19928,238,pop
19929,250,pop
19930,215,pop
19931,183,pop
19932,237,pop
19933,238,pop
19934,212,pop
19935,241,pop
19936,230,pop
19940,281,pop
19941,321,pop
19942,238,pop
19943,219,pop
19944,197,pop
19946,244,pop
19947,219,pop
19948,253,pop
19949,201,pop
19950,212,pop
19951,216,pop
19952,290,pop
19972,260,pop
19973,285,pop
19976,223,pop
19977,212,pop
19978,202,pop
19979,211,pop
19980,206,pop
19982,222,pop
19983,218,pop
19984,213,pop
19985,237,pop
19986,254,pop
19987,215,pop
19988,226,pop
19989,193,pop
20151,333,pop
20152,200,pop
20153,211,pop
20154,240,pop
20155,264,pop
20163,183,pop
20173,234,pop
20181,176,pop
20182,158,pop
20183,246,pop
20184,245,pop
20185,280,pop
20186,204,pop
20187,282,pop
20188,206,pop
20189,285,pop
20190,236,pop
20191,194,pop
20192,231,pop
20193,343,pop
20194,174,pop
20198,231,pop
20199,235,pop
20200,210,pop
20201,271,pop
20202,198,pop
20203,259,pop
20204,264,pop
20212,237,pop
20213,171,pop
20364,205,pop
20365,163,pop
20366,242,pop
20367,192,pop
20368,191,pop
20370,194,pop
20371,203,pop
20372,199,pop
20374,193,pop
20375,298,pop
20698,189,pop
20699,194,pop
20700,180,pop
20749,172,pop
20750,211,pop
20751,224,pop
20758,200,pop
20759,190,pop
20760,166,pop
20761,148,pop
20762,258,pop
20763,183,pop
20764,184,pop
20765,231,pop
20775,176,pop
20778,269,pop
20779,245,pop
20780,219,pop
20781,190,pop
20782,204,pop
20784,158,pop
20785,274,pop
20786,192,pop
20790,236,pop
20796,188,pop
20797,179,pop
20798,214,pop
20799,271,pop
20800,204,pop
20801,196,pop
20802,293,pop
20803,204,pop
20804,191,pop
20805,198,pop
20807,226,pop
20808,177,pop
20809,222,pop
20810,180,pop
20811,203,pop
20812,187,pop
20813,217,pop
20955,310,pop
20956,201,pop
20957,210,pop
20958,247,pop
20959,299,pop
20960,224,pop
20961,252,pop
21517,174,pop
21518,156,pop
21519,165,pop
21520,201,pop
21521,215,pop
21522,189,pop
21523,197,pop
21524,160,pop
21525,219,pop
21526,207,pop
21527,179,pop
21528,166,pop
21529,203,pop
21530,239,pop
21531,147,pop
21532,157,pop
21533,228,pop
21534,187,pop
21535,212,pop
21536,224,pop
21537,222,pop
21538,220,pop
21539,189,pop
21540,213,pop
21541,194,pop
21542,247,pop
21543,214,pop
21544,210,pop
21545,220,pop
21546,251,pop
21547,205,pop
21548,200,pop
21549,217,pop
21550,255,pop
21551,195,pop
21552,200,pop
21553,222,pop
21554,247,pop
21555,184,pop
21556,245,pop
21557,242,pop
21558,209,pop
21559,237,pop
21560,286,pop
21561,243,pop
21562,230,pop
21563,193,pop
21564,186,pop
21565,360,pop
21566,193,pop
21567,223,pop
21568,206,pop
21569,181,pop
21570,252,pop
21571,212,pop
21572,194,pop
21573,179,pop
21574,174,pop
21575,191,pop
21576,268,pop
21577,218,pop
21578,167,pop
21579,278,pop
21580,191,pop
21581,193,pop
21582,186,pop
21583,190,pop
21584,185,pop
21585,150,pop
21586,212,pop
21587,204,pop
21588,214,pop
21589,211,pop
21590,232,pop
21591,192,pop
21592,208,pop
21593,216,pop
21594,173,pop
21595,220,pop
21596,214,pop
21597,210,pop
21598,223,pop
21599,238,pop
21600,191,pop
21601,178,pop
21602,154,pop
21603,197,pop
21604,170,pop
21605,193,pop
21606,207,pop
21607,248,pop
21608,186,pop
21609,208,pop
21610,184,pop
21611,198,pop
21612,190,pop
21613,192,pop
21614,215,pop
21615,193,pop
21616,201,pop
21617,220,pop
21618,185,pop
21619,157,pop
21620,159,pop
21621,184,pop
21622,160,pop
21623,226,pop
21624,205,pop
21625,216,pop
21626,182,pop
21748,224,pop
21749,202,pop
21750,153,pop
21751,234,pop
21752,176,pop
21753,156,pop
21754,214,pop
21755,210,pop
21756,237,pop
21757,211,pop
21758,196,pop
21759,198,pop
21760,204,pop
21761,216,pop
21762,211,pop
21763,296,pop
21764,237,pop
21765,251,pop
21766,215,pop
21767,196,pop
21768,175,pop
21769,192,pop
21770,231,pop
21771,228,pop
21772,201,pop
21773,167,pop
21774,182,pop
21775,199,pop
21776,145,pop
21777,154,pop
21778,237,pop
21779,203,pop
21780,242,pop
21781,237,pop
21782,162,pop
21783,180,pop
21784,185,pop
21785,218,pop
21786,201,pop
21787,179,pop
21788,186,pop
21789,180,pop
21790,242,pop
21791,151,pop
21792,220,pop
21793,198,pop
21794,195,pop
21795,182,pop
21796,208,pop
21797,198,pop
21798,200,pop
21799,229,pop
21800,153,pop
21801,213,pop
21802,175,pop
21803,209,pop
21804,185,pop
21805,183,pop
21806,186,pop
21807,217,pop
21808,179,pop
21809,224,pop
21810,184,pop
21811,193,pop
21812,187,pop
21813,186,pop
21814,178,pop
21815,251,pop
21816,178,pop
21817,125,pop
21818,217,pop
21819,236,pop
21820,199,pop
21821,227,pop
21822,216,pop
21823,179,pop
21824,233,pop
21825,257,pop
21826,219,pop
21827,266,pop
21828,206,pop
21829,202,pop
21830,197,pop
21831,201,pop
21832,181,pop
21833,192,pop
21834,231,pop
21835,190,pop
21836,206,pop
21837,269,pop
21838,232,pop
21839,284,pop
21840,135,pop
21841,193,pop
21842,235,pop
21843,202,pop
21844,225,pop
21845,217,pop
21846,218,pop
21847,258,pop
21848,202,pop
21849,223,pop
21850,162,pop
21851,198,pop
21852,237,pop
21853,195,pop
21854,203,pop
21855,227,pop
21856,209,pop
21857,227,pop
21858,185,pop
21859,234,pop
21860,223,pop
21861,235,pop
21862,250,pop
21863,187,pop
21864,227,pop
21865,229,pop
21866,224,pop
21867,251,pop
21868,223,pop
21869,199,pop
21870,205,pop
21871,211,pop
21872,223,pop
21873,226,pop
21874,197,pop
21875,186,pop
21876,188,pop
21877,220,pop
21878,210,pop
21879,182,pop
21880,211,pop
21881,253,pop
21882,232,pop
21883,229,pop
21884,243,pop
21885,283,pop
21886,222,pop
21887,262,pop
21888,225,pop
21889,213,pop
21890,231,pop
21891,214,pop
21892,172,pop
21893,202,pop
21894,190,pop
21895,227,pop
21896,259,pop
21897,242,pop
21898,210,pop
21899,216,pop
21900,225,pop
21901,228,pop
21902,199,pop
21903,219,pop
21904,294,pop
22514,325,pop
22515,234,pop
22516,207,pop
22517,307,pop
22518,184,pop
22519,230,pop
22520,281,pop
22521,247,pop
22522,236,pop
22523,377,pop
