,valence,playlist_genre
11647,0.792,pop
11648,0.438,pop
11649,0.327,pop
11650,0.432,pop
11652,0.289,pop
11653,0.52,pop
11661,0.55,pop
11662,0.419,pop
11663,0.339,pop
11664,0.844,pop
11665,0.338,pop
11666,0.511,pop
11667,0.642,pop
11668,0.807,pop
11669,0.548,pop
11670,0.359,pop
11671,0.437,pop
11672,0.337,pop
11673,0.222,pop
11674,0.133,pop
11675,0.685,pop
11676,0.384,pop
11677,0.441,pop
11678,0.378,pop
11679,0.17,pop
11680,0.205,pop
11681,0.259,pop
11682,0.858,pop
11683,0.529,pop
11684,0.277,pop
11685,0.324,pop
11686,0.626,pop
11687,0.15,pop
11688,0.0399,pop
11689,0.517,pop
11690,0.217,pop
11691,0.627,pop
11692,0.433,pop
11693,0.371,pop
11694,0.368,pop
11695,0.395,pop
11696,0.434,pop
11697,0.207,pop
11698,0.374,pop
11699,0.6,pop
11700,0.491,pop
11701,0.381,pop
11702,0.685,pop
11703,0.616,pop
11704,0.293,pop
11705,0.579,pop
11706,0.19,pop
11707,0.19,pop
11708,0.439,pop
11709,0.44,pop
11710,0.249,pop
11711,0.367,pop
11712,0.447,pop
11713,0.818,pop
11714,0.437,pop
11715,0.577,pop
11716,0.239,pop
11717,0.591,pop
11718,0.192,pop
11719,0.394,pop
11720,0.424,pop
11721,0.804,pop
11722,0.553,pop
11723,0.588,pop
11724,0.398,pop
11725,0.458,pop
11726,0.578,pop
11727,0.552,pop
11728,0.723,pop
11729,0.354,pop
11730,0.923,pop
11731,0.133,pop
11732,0.182,pop
11733,0.668,pop
11734,0.153,pop
11735,0.138,pop
11736,0.709,pop
11737,0.424,pop
11738,0.427,pop
11739,0.869,pop
11740,0.485,pop
11741,0.601,pop
11742,0.334,pop
11743,0.504,pop
11744,0.626,pop
11745,0.266,pop
11746,0.359,pop
11747,0.384,pop
11748,0.703,pop
11749,0.222,pop
11750,0.477,pop
11751,0.779,pop
11752,0.319,pop
11753,0.831,pop
11754,0.578,pop
11871,0.813,pop
11880,0.263,pop
11881,0.525,pop
11882,0.544,pop
11883,0.497,pop
11884,0.576,pop
11885,0.563,pop
11886,0.439,pop
11887,0.659,pop
11888,0.24,pop
11889,0.224,pop
11890,0.572,pop
11891,0.226,pop
11895,0.578,pop
11896,0.251,pop
11897,0.606,pop
11898,0.719,pop
11899,0.242,pop
11900,0.607,pop
11933,0.252,pop
11949,0.61,pop
11950,0.399,pop
11951,0.379,pop
11952,0.621,pop
11953,0.838,pop
11954,0.818,pop
11955,0.432,pop
11956,0.152,pop
11957,0.945,pop
11958,0.484,pop
11959,0.712,pop
11960,0.327,pop
11961,0.224,pop
11962,0.833,pop
11963,0.465,pop
11964,0.717,pop
11965,0.629,pop
11966,0.52,pop
11967,0.533,pop
11968,0.114,pop
11969,0.51,pop
11970,0.665,pop
11971,0.104,pop
11972,0.251,pop
11973,0.343,pop
11974,0.248,pop
11975,0.571,pop
11976,0.568,pop
11977,0.773,pop
11978,0.491,pop
11979,0.15,pop
11980,0.556,pop
11981,0.496,pop
11982,0.24,pop
11983,0.626,pop
11984,0.615,pop
11985,0.222,pop
11986,0.319,pop
11987,0.286,pop
11988,0.446,pop
11989,0.763,pop
11990,0.929,pop
11991,0.212,pop
11992,0.559,pop
11993,0.414,pop
11994,0.619,pop
11995,0.122,pop
11996,0.216,pop
11997,0.374,pop
11998,0.652,pop
11999,0.723,pop
12000,0.565,pop
12001,0.0568,pop
12002,0.751,pop
12003,0.515,pop
12004,0.149,pop
12005,0.495,pop
12012,0.326,pop
12013,0.459,pop
12014,0.335,pop
12015,0.205,pop
12016,0.393,pop
12017,0.455,pop
12018,0.656,pop
12049,0.553,pop
12050,0.275,pop
12051,0.666,pop
12071,0.484,pop
12072,0.164,pop
12073,0.0576,pop
12074,0.524,pop
12075,0.274,pop
12076,0.365,pop
12077,0.225,pop
12078,0.0858,pop
12079,0.363,pop
12080,0.946,pop
12081,0.628,pop
12082,0.678,pop
12083,0.303,pop
12084,0.412,pop
12085,0.402,pop
12086,0.403,pop
12087,0.0936,pop
12088,0.222,pop
12089,0.674,pop
12090,0.499,pop
12091,0.185,pop
12092,0.105,pop
12093,0.292,pop
12094,0.309,pop
12095,0.812,pop
12096,0.516,pop
12097,0.646,pop
12098,0.566,pop
12099,0.221,pop
12100,0.936,pop
12101,0.298,pop
12102,0.252,pop
12103,0.529,pop
12104,0.0818,pop
12105,0.591,pop
12106,0.33,pop
12107,0.77,pop
12108,0.483,pop
12227,0.358,pop
12228,0.868,pop
12229,0.253,pop
12230,0.349,pop
12231,0.278,pop
12232,0.255,pop
12233,0.422,pop
12234,0.281,pop
12235,0.721,pop
12236,0.925,pop
12237,0.342,pop
12238,0.338,pop
12239,0.396,pop
12240,0.409,pop
12241,0.392,pop
12242,0.0983,pop
12243,0.573,pop
12244,0.414,pop
12245,0.197,pop
12248,0.216,pop
12249,0.175,pop
12250,0.244,pop
12251,0.426,pop
12252,0.727,pop
12253,0.261,pop
12254,0.283,pop
12255,0.31,pop
12256,0.233,pop
12297,0.308,pop
12298,0.367,pop
12299,0.188,pop
12300,0.295,pop
12301,0.214,pop
12302,0.866,pop
12303,0.177,pop
12304,0.458,pop
12305,0.51,pop
12306,0.552,pop
12307,0.261,pop
12308,0.323,pop
12309,0.245,pop
12310,0.381,pop
12312,0.205,pop
12313,0.231,pop
12314,0.581,pop
12315,0.179,pop
12316,0.483,pop
12317,0.0949,pop
12318,0.95,pop
12319,0.553,pop
12320,0.775,pop
12321,0.24,pop
12322,0.759,pop
12323,0.404,pop
12324,0.368,pop
12325,0.255,pop
12326,0.542,pop
12327,0.21,pop
12328,0.72,pop
12329,0.223,pop
12330,0.397,pop
12331,0.476,pop
12332,0.461,pop
12333,0.774,pop
12334,0.288,pop
12335,0.0705,pop
12336,0.853,pop
12337,0.437,pop
12338,0.596,pop
12339,0.384,pop
12340,0.627,pop
12341,0.165,pop
12342,0.583,pop
12343,0.222,pop
12344,0.932,pop
12345,0.368,pop
12346,0.111,pop
12347,0.221,pop
12348,0.0461,pop
12349,0.145,pop
12350,0.244,pop
12351,0.516,pop
12352,0.438,pop
12353,0.153,pop
12354,0.703,pop
12355,0.89,pop
12356,0.557,pop
12357,0.241,pop
12358,0.26,pop
12359,0.59,pop
12361,0.166,pop
12362,0.708,pop
12363,0.704,pop
12364,0.461,pop
12365,0.748,pop
12366,0.879,pop
12367,0.632,pop
12371,0.468,pop
12372,0.184,pop
12522,0.304,pop
12523,0.933,pop
12524,0.949,pop
12525,0.433,pop
12526,0.687,pop
12533,0.56,pop
12534,0.152,pop
12535,0.696,pop
12536,0.522,pop
12537,0.416,pop
12538,0.836,pop
12539,0.972,pop
12540,0.654,pop
12541,0.748,pop
12542,0.566,pop
12543,0.236,pop
12544,0.567,pop
12545,0.662,pop
12546,0.62,pop
12547,0.41,pop
12548,0.702,pop
12549,0.647,pop
12550,0.778,pop
12551,0.676,pop
12552,0.721,pop
12553,0.661,pop
12554,0.309,pop
12555,0.807,pop
12556,0.939,pop
12557,0.392,pop
12558,0.855,pop
12559,0.546,pop
12560,0.402,pop
12561,0.669,pop
12562,0.385,pop
12563,0.725,pop
12564,0.571,pop
12573,0.861,pop
12574,0.377,pop
12609,0.367,pop
12610,0.778,pop
12611,0.458,pop
12612,0.41,pop
12613,0.879,pop
12614,0.716,pop
13035,0.56,pop
13036,0.808,pop
13037,0.724,pop
13038,0.531,pop
13039,0.706,pop
13040,0.445,pop
13041,0.602,pop
13046,0.491,pop
13047,0.97,pop
13048,0.928,pop
13049,0.49,pop
13050,0.766,pop
13051,0.831,pop
13052,0.874,pop
13053,0.341,pop
13054,0.235,pop
13055,0.843,pop
13059,0.887,pop
13060,0.627,pop
13061,0.838,pop
13062,0.662,pop
13063,0.44,pop
13064,0.893,pop
13065,0.866,pop
13066,0.586,pop
13067,0.737,pop
13068,0.541,pop
13069,0.695,pop
13070,0.421,pop
13071,0.339,pop
13072,0.795,pop
13073,0.824,pop
13074,0.575,pop
13075,0.918,pop
13076,0.283,pop
13077,0.559,pop
13078,0.0875,pop
13079,0.961,pop
13080,0.693,pop
13081,0.849,pop
13082,0.822,pop
13083,0.707,pop
13084,0.61,pop
13085,0.305,pop
13086,0.759,pop
13087,0.924,pop
13088,0.836,pop
13089,0.954,pop
13090,0.0506,pop
13091,0.519,pop
13092,0.566,pop
13093,0.441,pop
13094,0.696,pop
13095,0.622,pop
13096,0.65,pop
13097,0.967,pop
13098,0.543,pop
13099,0.665,pop
13100,0.856,pop
13101,0.757,pop
13102,0.925,pop
13103,0.833,pop
13104,0.669,pop
13105,0.655,pop
13106,0.785,pop
13107,0.308,pop
13108,0.245,pop
13109,0.953,pop
13110,0.439,pop
13111,0.483,pop
13112,0.914,pop
13113,0.606,pop
13114,0.926,pop
13115,0.528,pop
13116,0.767,pop
13117,0.869,pop
13124,0.712,pop
13125,0.133,pop
13126,0.399,pop
13127,0.325,pop
13128,0.278,pop
13129,0.549,pop
13130,0.446,pop
13131,0.489,pop
13132,0.412,pop
13191,0.747,pop
13192,0.705,pop
13193,0.334,pop
13194,0.333,pop
13195,0.295,pop
13196,0.964,pop
13197,0.405,pop
13198,0.816,pop
13199,0.351,pop
13200,0.102,pop
13201,0.268,pop
13202,0.706,pop
13203,0.821,pop
13204,0.157,pop
13205,0.459,pop
13206,0.26,pop
13207,0.202,pop
13216,0.702,pop
13217,0.743,pop
13218,0.867,pop
13219,0.815,pop
13220,0.855,pop
13221,0.618,pop
13222,0.681,pop
13223,0.225,pop
13224,0.0822,pop
13225,0.114,pop
13226,0.218,pop
13227,0.685,pop
13228,0.727,pop
13229,0.106,pop
13230,0.332,pop
13231,0.397,pop
13232,0.0773,pop
13233,0.305,pop
13234,0.812,pop
13235,0.166,pop
13236,0.498,pop
13237,0.335,pop
13238,0.157,pop
13239,0.694,pop
13240,0.0913,pop
13241,0.56,pop
13242,0.928,pop
13243,0.172,pop
13244,0.457,pop
13245,0.661,pop
13246,0.51,pop
13247,0.624,pop
13248,0.604,pop
13249,0.532,pop
13250,0.274,pop
13251,0.573,pop
13252,0.479,pop
13253,0.167,pop
13254,0.327,pop
13255,0.132,pop
13256,0.111,pop
13257,0.913,pop
13258,0.236,pop
13259,0.372,pop
13260,0.284,pop
13261,0.299,pop
13262,0.27,pop
13263,0.154,pop
13264,0.658,pop
13265,0.549,pop
13266,0.828,pop
13267,0.265,pop
13268,0.4,pop
13269,0.412,pop
13270,0.406,pop
13271,0.695,pop
13272,0.0655,pop
13273,0.335,pop
13274,0.805,pop
13275,0.305,pop
13276,0.833,pop
13277,0.772,pop
13278,0.56,pop
13279,0.587,pop
13280,0.549,pop
13281,0.874,pop
13282,0.731,pop
13283,0.534,pop
13284,0.783,pop
13285,0.257,pop
13286,0.836,pop
13287,0.725,pop
13288,0.399,pop
13289,0.771,pop
13290,0.819,pop
13291,0.815,pop
13292,0.361,pop
13293,0.841,pop
13294,0.856,pop
13295,0.928,pop
13296,0.601,pop
13297,0.854,pop
13298,0.87,pop
13299,0.363,pop
13300,0.519,pop
13301,0.589,pop
13302,0.34,pop
13303,0.939,pop
13304,0.764,pop
13305,0.981,pop
13306,0.346,pop
13307,0.737,pop
13308,0.319,pop
13309,0.607,pop
13310,0.96,pop
13311,0.915,pop
13312,0.603,pop
13313,0.742,pop
13314,0.705,pop
13315,0.557,pop
13316,0.915,pop
13317,0.685,pop
13318,0.469,pop
13319,0.796,pop
13320,0.859,pop
13321,0.407,pop
13322,0.253,pop
13323,0.298,pop
13324,0.144,pop
13325,0.238,pop
13326,0.633,pop
13327,0.334,pop
13328,0.91,pop
13329,0.305,pop
13330,0.251,pop
13331,0.671,pop
13332,0.184,pop
13333,0.493,pop
13334,0.541,pop
13335,0.126,pop
13336,0.337,pop
13337,0.554,pop
13338,0.423,pop
13339,0.507,pop
13340,0.829,pop
13353,0.305,pop
13354,0.504,pop
13783,0.451,pop
13789,0.608,pop
13790,0.823,pop
13791,0.486,pop
13792,0.544,pop
13793,0.424,pop
13794,0.789,pop
13795,0.345,pop
13797,0.408,pop
13798,0.688,pop
13799,0.356,pop
13800,0.706,pop
13801,0.318,pop
13802,0.287,pop
13803,0.537,pop
13804,0.394,pop
13805,0.232,pop
13806,0.572,pop
13807,0.296,pop
13808,0.564,pop
13809,0.519,pop
13810,0.36,pop
13811,0.717,pop
13812,0.366,pop
13813,0.285,pop
13814,0.807,pop
13815,0.743,pop
13816,0.369,pop
13817,0.361,pop
13818,0.581,pop
13819,0.488,pop
13820,0.104,pop
13821,0.457,pop
13822,0.543,pop
13823,0.508,pop
13824,0.0862,pop
13825,0.159,pop
13826,0.523,pop
13827,0.373,pop
13828,0.788,pop
13829,0.553,pop
13830,0.505,pop
13831,0.854,pop
13832,0.191,pop
13833,0.523,pop
13834,0.204,pop
13835,0.404,pop
13836,0.81,pop
13837,0.121,pop
13838,0.34,pop
13839,0.173,pop
13840,0.964,pop
13841,0.531,pop
13842,0.26,pop
13843,0.547,pop
13844,0.56,pop
13845,0.834,pop
13846,0.613,pop
13847,0.427,pop
13848,0.399,pop
13849,0.267,pop
13850,0.682,pop
13851,0.813,pop
13852,0.0656,pop
13853,0.51,pop
14458,0.165,pop
14459,0.369,pop
14460,0.765,pop
14461,0.661,pop
14462,0.231,pop
14463,0.46,pop
14464,0.0707,pop
14465,0.445,pop
14471,0.456,pop
14472,0.419,pop
14473,0.0907,pop
14474,0.18,pop
14475,0.793,pop
14476,0.561,pop
14477,0.417,pop
14478,0.389,pop
14479,0.667,pop
14480,0.123,pop
14481,0.14,pop
14482,0.616,pop
14483,0.204,pop
14484,0.265,pop
14485,0.907,pop
14486,0.446,pop
14487,0.664,pop
14488,0.359,pop
14489,0.468,pop
14490,0.59,pop
14491,0.717,pop
14492,0.397,pop
14493,0.501,pop
14494,0.614,pop
14495,0.597,pop
14496,0.863,pop
14497,0.0968,pop
14498,0.291,pop
14499,0.326,pop
14500,0.27,pop
14501,0.408,pop
14502,0.289,pop
14503,0.962,pop
14504,0.354,pop
14505,0.809,pop
14506,0.891,pop
14507,0.156,pop
14508,0.446,pop
14509,0.165,pop
14510,0.842,pop
14511,0.506,pop
14512,0.773,pop
14513,0.246,pop
14514,0.522,pop
14515,0.239,pop
14516,0.816,pop
14517,0.282,pop
14518,0.423,pop
14519,0.788,pop
14520,0.616,pop
14521,0.193,pop
14522,0.439,pop
14523,0.525,pop
14524,0.395,pop
14525,0.634,pop
14526,0.396,pop
14527,0.251,pop
14528,0.529,pop
14529,0.368,pop
14530,0.255,pop
14531,0.347,pop
14532,0.77,pop
14533,0.547,pop
14534,0.613,pop
14535,0.551,pop
14536,0.492,pop
14537,0.521,pop
14550,0.64,pop
14742,0.687,pop
14743,0.46,pop
14744,0.469,pop
15197,0.2,pop
15198,0.582,pop
15199,0.466,pop
15200,0.118,pop
15201,0.467,pop
15202,0.763,pop
15203,0.082,pop
15204,0.316,pop
15205,0.646,pop
15206,0.367,pop
15207,0.218,pop
15208,0.274,pop
15209,0.673,pop
15210,0.818,pop
15336,0.408,pop
15337,0.593,pop
15338,0.416,pop
15339,0.611,pop
15340,0.557,pop
15341,0.418,pop
15342,0.229,pop
15343,0.42,pop
15344,0.504,pop
15375,0.466,pop
15385,0.674,pop
15386,0.44,pop
15387,0.161,pop
15388,0.888,pop
15399,0.776,pop
15409,0.216,pop
15410,0.783,pop
15411,0.427,pop
15428,0.379,pop
15429,0.225,pop
15430,0.278,pop
15431,0.631,pop
15432,0.274,pop
15433,0.688,pop
15447,0.703,pop
15493,0.653,pop
15494,0.386,pop
15495,0.732,pop
15496,0.924,pop
15497,0.551,pop
15498,0.662,pop
15499,0.451,pop
15500,0.492,pop
15501,0.541,pop
15502,0.812,pop
15512,0.42,pop
15513,0.638,pop
15514,0.417,pop
15560,0.462,pop
15561,0.426,pop
15562,0.742,pop
15563,0.158,pop
15564,0.137,pop
15570,0.714,pop
15571,0.609,pop
15572,0.664,pop
15573,0.66,pop
15574,0.286,pop
15575,0.368,pop
15576,0.883,pop
15577,0.703,pop
15578,0.771,pop
15579,0.0967,pop
15580,0.48,pop
15581,0.454,pop
15582,0.609,pop
15583,0.531,pop
15584,0.45,pop
15585,0.677,pop
15586,0.131,pop
15587,0.814,pop
15600,0.689,pop
15601,0.513,pop
15602,0.765,pop
15603,0.261,pop
15604,0.756,pop
15605,0.559,pop
15606,0.714,pop
15607,0.328,pop
15614,0.531,pop
15615,0.618,pop
15682,0.303,pop
15683,0.509,pop
15684,0.525,pop
15685,0.643,pop
15686,0.952,pop
15687,0.887,pop
15688,0.5,pop
15707,0.933,pop
15708,0.748,pop
15709,0.654,pop
15873,0.819,pop
15874,0.434,pop
15875,0.325,pop
15876,0.774,pop
15877,0.839,pop
15878,0.233,pop
15888,0.0312,pop
15889,0.448,pop
15890,0.791,pop
15891,0.234,pop
15892,0.413,pop
15893,0.228,pop
15894,0.829,pop
15900,0.345,pop
15901,0.336,pop
15902,0.193,pop
15903,0.0379,pop
15904,0.0391,pop
15905,0.65,pop
15906,0.245,pop
15907,0.462,pop
15908,0.262,pop
15909,0.0276,pop
15910,0.302,pop
15911,0.366,pop
15912,0.207,pop
15913,0.347,pop
15914,0.343,pop
15915,0.157,pop
15916,0.203,pop
15917,0.878,pop
15918,0.418,pop
15919,0.96,pop
15920,0.633,pop
15921,0.181,pop
15922,0.0961,pop
15923,0.595,pop
15924,0.717,pop
15925,0.786,pop
15926,0.489,pop
15927,0.489,pop
15928,0.357,pop
15929,0.845,pop
15930,0.719,pop
15931,0.343,pop
15932,0.331,pop
15933,0.0353,pop
15934,0.544,pop
15935,0.625,pop
15936,0.302,pop
15937,0.671,pop
15941,0.144,pop
15942,0.761,pop
15943,0.271,pop
15944,0.839,pop
15945,0.415,pop
15946,0.864,pop
15947,0.108,pop
15948,0.202,pop
15951,0.164,pop
15952,0.493,pop
15953,0.363,pop
15954,0.417,pop
15955,0.565,pop
15956,0.32,pop
15957,0.344,pop
15958,0.436,pop
15959,0.49,pop
15960,0.908,pop
15961,0.231,pop
15962,0.143,pop
16063,0.145,pop
16064,0.569,pop
16065,0.272,pop
16066,0.432,pop
16067,0.382,pop
16068,0.934,pop
16069,0.44,pop
16070,0.141,pop
16071,0.331,pop
16072,0.918,pop
16073,0.704,pop
16074,0.265,pop
16075,0.0712,pop
16076,0.192,pop
16077,0.402,pop
16149,0.459,pop
16150,0.339,pop
16151,0.215,pop
16152,0.557,pop
16153,0.104,pop
16154,0.363,pop
16155,0.293,pop
16156,0.24,pop
16157,0.124,pop
16158,0.186,pop
16159,0.814,pop
16160,0.624,pop
16161,0.44,pop
16162,0.203,pop
16163,0.725,pop
16164,0.264,pop
16165,0.139,pop
16166,0.555,pop
16167,0.633,pop
16168,0.507,pop
16169,0.148,pop
16170,0.603,pop
16171,0.606,pop
16172,0.705,pop
16173,0.571,pop
16174,0.401,pop
16175,0.61,pop
16176,0.609,pop
16177,0.499,pop
16178,0.707,pop
16179,0.727,pop
16180,0.665,pop
16181,0.277,pop
16182,0.741,pop
16183,0.469,pop
16184,0.885,pop
16185,0.705,pop
16186,0.658,pop
16187,0.294,pop
16188,0.746,pop
16189,0.115,pop
16190,0.601,pop
16191,0.57,pop
16192,0.337,pop
16193,0.553,pop
16194,0.917,pop
16195,0.887,pop
16196,0.153,pop
16197,0.394,pop
16198,0.362,pop
16199,0.556,pop
16200,0.372,pop
16201,0.398,pop
16204,0.118,pop
16205,0.0975,pop
16206,0.263,pop
16207,0.201,pop
16208,0.817,pop
16209,0.27,pop
16216,0.534,pop
16217,0.221,pop
16218,0.752,pop
16219,0.113,pop
16220,0.661,pop
16221,0.213,pop
16222,0.189,pop
16223,0.106,pop
16224,0.276,pop
16225,0.275,pop
16226,0.281,pop
16227,0.2,pop
16228,0.133,pop
16229,0.113,pop
16230,0.318,pop
16233,0.308,pop
16234,0.23,pop
16235,0.509,pop
16236,0.363,pop
16237,0.0819,pop
16238,0.349,pop
16239,0.62,pop
16240,0.165,pop
16241,0.0827,pop
16242,0.597,pop
16243,0.633,pop
16244,0.427,pop
16245,0.154,pop
16246,0.346,pop
16247,0.3,pop
16248,0.103,pop
16249,0.153,pop
16250,0.292,pop
16251,0.433,pop
16252,0.636,pop
16253,0.592,pop
16254,0.496,pop
16255,0.57,pop
16256,0.372,pop
16257,0.762,pop
16258,0.918,pop
16259,0.288,pop
16260,0.196,pop
16261,0.323,pop
16262,0.569,pop
16263,0.601,pop
16264,0.849,pop
16265,0.469,pop
16266,0.525,pop
16267,0.841,pop
16268,0.364,pop
16269,0.337,pop
16270,0.867,pop
16271,0.783,pop
16272,0.717,pop
16273,0.231,pop
16274,0.202,pop
16275,0.144,pop
16276,0.415,pop
16277,0.75,pop
16278,0.723,pop
16279,0.27,pop
16280,0.688,pop
16281,0.603,pop
16282,0.489,pop
16283,0.666,pop
16305,0.357,pop
16306,0.628,pop
16307,0.509,pop
16313,0.741,pop
16314,0.129,pop
16315,0.44,pop
16316,0.843,pop
16317,0.282,pop
16318,0.387,pop
16319,0.503,pop
16320,0.737,pop
16321,0.605,pop
16322,0.558,pop
16323,0.779,pop
16324,0.834,pop
16325,0.201,pop
16326,0.59,pop
16327,0.0671,pop
16328,0.286,pop
16361,0.949,pop
16362,0.433,pop
16363,0.237,pop
16364,0.814,pop
16365,0.54,pop
16366,0.551,pop
16367,0.928,pop
16368,0.0392,pop
16510,0.743,pop
16511,0.197,pop
16512,0.114,pop
16513,0.608,pop
16514,0.872,pop
16515,0.351,pop
16516,0.386,pop
16519,0.514,pop
16520,0.732,pop
16521,0.568,pop
16522,0.69,pop
16523,0.881,pop
16524,0.386,pop
16525,0.816,pop
16600,0.368,pop
16601,0.121,pop
16602,0.586,pop
16623,0.943,pop
16624,0.618,pop
16625,0.564,pop
16626,0.86,pop
16627,0.353,pop
16628,0.236,pop
16629,0.415,pop
16630,0.589,pop
16631,0.836,pop
16632,0.205,pop
16633,0.247,pop
16634,0.26,pop
16635,0.537,pop
16636,0.673,pop
16637,0.418,pop
16638,0.919,pop
16648,0.508,pop
16649,0.593,pop
16650,0.366,pop
16651,0.679,pop
16652,0.881,pop
16653,0.855,pop
16654,0.316,pop
16655,0.813,pop
16656,0.422,pop
16743,0.752,pop
16744,0.398,pop
16745,0.451,pop
16749,0.691,pop
16750,0.48,pop
16751,0.483,pop
16752,0.47,pop
16753,0.0862,pop
16764,0.449,pop
16765,0.488,pop
16766,0.444,pop
16767,0.605,pop
16768,0.874,pop
16769,0.515,pop
16770,0.966,pop
16771,0.643,pop
16794,0.188,pop
16795,0.755,pop
16796,0.166,pop
16876,0.782,pop
16877,0.674,pop
16878,0.557,pop
16879,0.54,pop
17095,0.411,pop
17560,0.159,pop
17567,0.322,pop
17568,0.392,pop
17569,0.124,pop
17571,0.593,pop
17572,0.29,pop
17573,0.213,pop
17574,0.503,pop
17575,0.385,pop
17576,0.212,pop
17577,0.104,pop
17579,0.824,pop
17580,0.349,pop
17581,0.516,pop
17582,0.333,pop
17583,0.138,pop
17584,0.652,pop
17585,0.96,pop
17586,0.678,pop
17587,0.194,pop
17593,0.441,pop
17596,0.0888,pop
17597,0.181,pop
17598,0.531,pop
17599,0.225,pop
17600,0.345,pop
17601,0.417,pop
17603,0.379,pop
17604,0.381,pop
17605,0.0437,pop
17606,0.274,pop
17607,0.408,pop
17608,0.561,pop
17609,0.707,pop
17610,0.0824,pop
17611,0.271,pop
17612,0.253,pop
17613,0.159,pop
17614,0.461,pop
17615,0.39,pop
17616,0.545,pop
17617,0.194,pop
17618,0.324,pop
17619,0.75,pop
17620,0.616,pop
17621,0.219,pop
17622,0.454,pop
17623,0.084,pop
17624,0.709,pop
17678,0.417,pop
17716,0.572,pop
17718,0.867,pop
17719,0.587,pop
17720,0.416,pop
17721,0.0614,pop
17722,0.158,pop
17723,0.293,pop
17725,0.511,pop
17726,0.722,pop
17727,0.305,pop
17728,0.671,pop
17729,0.068,pop
17730,0.881,pop
17769,0.27,pop
17770,0.0438,pop
17771,0.346,pop
17772,0.4,pop
17773,0.0391,pop
17774,0.531,pop
17775,0.392,pop
17776,0.374,pop
17777,0.163,pop
17778,0.32,pop
17779,0.309,pop
17780,0.115,pop
17781,0.452,pop
17782,0.788,pop
17783,0.842,pop
17784,0.72,pop
17785,0.65,pop
17786,0.545,pop
17787,0.728,pop
17796,0.448,pop
17797,0.127,pop
17798,0.306,pop
17799,0.236,pop
17800,0.413,pop
17801,0.223,pop
17802,0.145,pop
17803,0.0359,pop
17804,0.613,pop
17805,0.564,pop
17806,0.487,pop
17807,0.732,pop
17808,0.359,pop
17809,0.0659,pop
17810,0.73,pop
17811,0.0368,pop
17812,0.389,pop
17813,0.685,pop
17814,0.338,pop
17815,0.649,pop
17816,0.0729,pop
17817,0.681,pop
17818,0.424,pop
17819,0.213,pop
17820,0.525,pop
17821,0.327,pop
17822,0.278,pop
17823,0.385,pop
17824,0.54,pop
17825,0.396,pop
17826,0.864,pop
17827,0.217,pop
17829,0.288,pop
17830,0.0887,pop
17831,0.134,pop
17832,0.0377,pop
17833,0.374,pop
17834,0.294,pop
19077,0.72,pop
19078,0.433,pop
19079,0.68,pop
19080,0.171,pop
19081,0.567,pop
19082,0.887,pop
19083,0.398,pop
19084,0.357,pop
19085,0.452,pop
19086,0.372,pop
19087,0.317,pop
19088,0.303,pop
19089,0.773,pop
19090,0.545,pop
19091,0.426,pop
19092,0.364,pop
19093,0.557,pop
19094,0.41,pop
19095,0.474,pop
19096,0.421,pop
19097,0.578,pop
19098,0.475,pop
19099,0.441,pop
19100,0.639,pop
19101,0.699,pop
19102,0.32,pop
19103,0.783,pop
19104,0.326,pop
19105,0.754,pop
19113,0.291,pop
19114,0.608,pop
19115,0.251,pop
19116,0.557,pop
19117,0.441,pop
19118,0.867,pop
19119,0.555,pop
19120,0.313,pop
19121,0.228,pop
19122,0.668,pop
19123,0.595,pop
19124,0.347,pop
19125,0.517,pop
19126,0.387,pop
19127,0.422,pop
19129,0.554,pop
19130,0.621,pop
19131,0.505,pop
19132,0.564,pop
19133,0.598,pop
19134,0.721,pop
19135,0.458,pop
19136,0.512,pop
19154,0.503,pop
19155,0.496,pop
19156,0.52,pop
19157,0.542,pop
19159,0.521,pop
19189,0.581,pop
19198,0.679,pop
19202,0.456,pop
19203,0.588,pop
19204,0.473,pop
19205,0.688,pop
19206,0.856,pop
19208,0.618,pop
19209,0.896,pop
19210,0.673,pop
19211,0.55,pop
19212,0.491,pop
19213,0.921,pop
19214,0.461,pop
19215,0.5,pop
19221,0.381,pop
19222,0.661,pop
19223,0.166,pop
19224,0.389,pop
19233,0.451,pop
19234,0.357,pop
19235,0.205,pop
19236,0.413,pop
19237,0.599,pop
19238,0.466,pop
19239,0.608,pop
19240,0.523,pop
19241,0.417,pop
19242,0.26,pop
19243,0.617,pop
19244,0.678,pop
19245,0.653,pop
19249,0.491,pop
19250,0.414,pop
19251,0.226,pop
19252,0.703,pop
19253,0.435,pop
19254,0.545,pop
19255,0.398,pop
19256,0.584,pop
19257,0.379,pop
19258,0.744,pop
19259,0.219,pop
19260,0.486,pop
19261,0.586,pop
19262,0.5,pop
19319,0.519,pop
19326,0.506,pop
19328,0.608,pop
19329,0.297,pop
19330,0.431,pop
19331,0.376,pop
19332,0.761,pop
19333,0.485,pop
19334,0.756,pop
19344,0.112,pop
19346,0.534,pop
19347,0.344,pop
19348,0.211,pop
19349,0.277,pop
19353,0.72,pop
19354,0.371,pop
19355,0.18,pop
19356,0.652,pop
19359,0.643,pop
19366,0.321,pop
19367,0.291,pop
19368,0.607,pop
19369,0.508,pop
19370,0.503,pop
19371,0.315,pop
19377,0.0681,pop
19379,0.305,pop
19380,0.509,pop
19381,0.429,pop
19416,0.826,pop
